name,price,ratings,reviews,url
20000W Vertical Wind Turbine Generator Kit - Eco-Friendly 12V/24V/48V/220V Home Power System for Off-Grid Renewable Energy Production,N/A,N/A,N/A,N/A
DIY Small Wind Turbine Generator Kit and Light Strip for Backyard Decoration Free Energy Generator Garden Decor 18 Inches Diameter,"4,922",N/A,N/A,N/A
"Thames & Kosmos Wind Power V5.0 STEM Experiment Kit, Build a 3ft-Tall Model Wind Turbine & Explore Clean, Renewable Energy, Optimized for Use Outdoors & Indoors, Experiments & Discovery for Ages 8+","1,575",N/A,N/A,N/A
3000W Wind Turbine Generator 12V 24V 48V Windmill With MPPT Controller Power Supply Kit Solar Complementary Permanent Magnet Wind Turbine Generator Home Project Use Street Lighting ( Color : 48V ),"36,900",N/A,N/A,N/A
"Solar Powered Windmill Model, Assembled Rotating Wind Turbine Generator Science Teaching Tool, DIY Solar Windmill Model Desk Home Decor Craft Education Gift","1,403",N/A,N/A,N/A
"Wind Turbine Generator Kit 400W 24V with 5 Blade, Wind Generator Kit with Charge Controller, Wind Power generator for Marine, RV, Home, Windmill Generator Suit for Hybrid Solar Wind System","16,616",N/A,N/A,N/A
"18000W Vertical Wind Turbine Generator Kit - 12V/24V/48V/110V/220V Output, 3 Blades, Auto Windward Adjustment, Ideal for Off-Grid Energy, Boats & Gazebos","31,879",N/A,N/A,N/A
Small Wind Turbine Generator 36W 40W 12-24V DC Permanent Magnet Motor Dual Purpose 4 Gears,"2,645",N/A,N/A,N/A
Wind Turbine 200W max 220W 12V 5 Blade Wind Vertical Axis Generator 3 Phase AC Permanent Magnet Generator Wind Turbine Kit with Controller for Hybrid Wind Solar System,"16,616",N/A,N/A,N/A
"MPPT Wind Turbine Charge Controller, 12V/24V Auto Match, IP67 Waterproof, Suitable for 400W/600W Wind Turbine","2,892",N/A,N/A,N/A
"Wind Turbine Generator 400W 12V with 3 Blade 2.5m/s Low Wind Speed Starting Wind Turbines with Charge Controller, Windmill for Home","16,616",N/A,N/A,N/A
"Wind Turbine Generator Kit, 600W 12V Vertical Wind Turbine Electricity Set,5 Blade Horizontal Wind Power Generator Kit for Home, Boat, Marine, Monitoring, Street Lighting","13,163",N/A,N/A,N/A
"400W Wind Turbine Generator AC 12Volt Economy 3 Blades Windmill for Wind Solar Hybrid System 2.5m/s Start Wind Speed,400w Windmill Generator for Home","16,616",N/A,N/A,N/A
Thames & Kosmos Wind Power V4.0 STEM Experiment Kit | Build a 3ft Wind Turbine to Generate Electricity | Learn About Renewable Energy & Power a Small Model Car | Weatherproof for Outdoor Use,"2,655",N/A,N/A,N/A
EUDAX DIY DC Power Micro Motor Wind Turbine Electricity Generator Blades Model,491,N/A,N/A,N/A
"High-Efficiency 10kW Wind Turbine Generator - 5-Blade 12V/24V/48V/72V/110V/220V Power System with Controller for Home, Farm, RVs & Boats - Eco-Friendly Renewable Energy Solution","27,448",N/A,N/A,N/A
DC Motor Wind Turbine Generator Power Supply 3500rpm DIY (DC 150V),"1,229",N/A,N/A,N/A
"1200W Wind Turbine Generator, 12V Wind Vertical Axis Generator Kit with Controller, 5 Leavies for Boats, Terraces, Cabins(1)","16,651",N/A,N/A,N/A
"18000W High-Efficiency Wind Turbine Generator Kit - 8-Blade Windmill for 12V/24V/48V Systems, Ideal for Boats, Cabins, Terraces & Home Use, Includes Controller",N/A,N/A,N/A,N/A
"High-Efficiency 20000W Vertical Axis Wind Turbine Generator, Low Noise 3 Phase AC for Home Energy Supplementation - 12V, 24V, 48V, 220V Wind Power Kit",N/A,N/A,N/A,N/A
"10,000W Vertical Wind Turbine Generator - Efficient 2-Blade Low RPM Design with Controller for Home & Street Lighting - Eco-Friendly 48V Renewable Energy Solution","24,186",N/A,N/A,N/A
"5000W Vertical Wind Turbine Generator Kit - High-Efficiency 48V Home Wind Power System, 3-Blade Permanent Magnet Design, Eco-Friendly Renewable Energy Solution for Off-Grid Living","28,925",N/A,N/A,N/A
"12000W No Noise Vertical Axis Wind Turbine Generator,220V 12V 24V 48V Magnetic Levitation Turbine with MPPT Controller for Home Street Lighting(White)","24,740",N/A,N/A,N/A
"100A Automatic Transfer Switch,220V Generator Transfer Switch,Millisecond Level Dual Power Automatic Transfer Switch, with Metal Distribution Box (3P 110V)","2,953",N/A,N/A,N/A
"4M Toysmith, Green Science Windmill Generator Kit, DIY Science Kit With LED Lights, For Boys & Girls Ages 8+ (Packaging May Vary)","1,045",N/A,N/A,N/A
"2 Pcs DC 0.1V-5.5V 100-6000RPM Micro Vertical Wind Turbines, Small Motor Wind Blades Generator for DIY",891,N/A,N/A,N/A
"20,000W Vertical Axis Wind Turbine Kit for Home - Grid-Tied Renewable Energy Generator with Inverter & Controller, Efficient 48V Power Solution for Sustainable Living",N/A,N/A,N/A,N/A
1200W Small Wind Generator Turbines Kit 3 Blades Generator Power Parts Turbines Kit for Marine Home Charging(Black 48V),"19,275",N/A,N/A,N/A
"10KW Vertical Axis Wind Turbine Generator - High Efficiency 12V, 24V, 48V, 96V for Home, Farm, RVs, Boats - Residential Renewable Energy Solution (White, 48V, 10000W)",N/A,N/A,N/A,N/A
"3000W/8000W Vertical Wind Turbine Generator Kit - Spiral Design, Efficient Renewable Energy Solution for Home & Industry, Includes Three-Phase Controller for Optimal Performance",N/A,N/A,N/A,N/A
"8kW Solar Generator + 400W Wind Turbine Hybrid Power System – Off-Grid Wind & Solar Complete Kit, 220V Output, All-in-One Renewable Energy Solution for Home, Farm, or Remote Use","153,985",N/A,N/A,N/A
6000W Wind Turbine Kit - Vertical 3-Blade Low-Speed Wind Generator with Controller for Home Renewable Energy Solutions & Off-Grid Power Systems,N/A,N/A,N/A,N/A
"20000W Wind Turbine Generator Kit for Home Energy, 12V/24V/48V/110V/220V with 8 Blades, Efficient Wind Energy Solution for Renewable Power Supply",N/A,N/A,N/A,N/A
"6000W Vertical Wind Turbine Generator Kit - 3 Blades Eco-Friendly Windmill for Renewable Energy, Efficient Home Power Solutions, Sustainable Energy System","22,463",N/A,N/A,N/A
"20000W Vertical Wind Turbine Generator for Home Use, Efficient Permanent Magnet System with Controller & Grid Inverter, Ideal Renewable Energy Solution for On-Grid & Off-Grid Applications","44,742",N/A,N/A,N/A
"1000W Vertical Wind Turbine,3 Phase Permanent Magnet Generator 12V 24V 48V Vertical Axis Coreless Wind Turbine (12V with Controller, White),12v","24,994",N/A,N/A,N/A
1PC AC Motor Vertical Micro Wind Hydraulic Turbines Power Generator Alternato,522,N/A,N/A,N/A
"220V Vertical Wind Turbine Kit - 10000W Wind Power Generator for Marine, RV, Home, Hybrid Solar Wind System - Efficient Windmill Generator for Renewable Energy Solutions",N/A,N/A,N/A,N/A
"Wind Turbine Charges Controller, 12V/24V 300W‑1000W MPPT PWM Wind Turbine Generator Controller, 16A IP67 Waterproof Wind Generator Controller, Auto Match MPPT Controller","1,324",N/A,N/A,N/A
"Vertical Axis Wind Turbine Generator Kit, 20000W Low Noise Wind Power System for Home/RV, Complete Windmill Generator with Controller (48V) - Eco-Friendly Energy Solution",N/A,N/A,N/A,N/A
24V Permanent Magnet Electric Motor Generator 250W Small Brushed Permanent Magnet,"1,845",N/A,N/A,N/A
"20000W Vertical Wind Turbine Generator Kit for Home & Business, 12V Colorful Windmill with Controller, Perfect for Renewable Energy Solutions & Industrial Power Supply","35,670",N/A,N/A,N/A
"10000W Wind Turbine Vertical Axis Permanent Maglev Generator, Magnetic Levitation Vertical Axis Electric Power Generator 12V-220V, with Controller",N/A,N/A,N/A,N/A
Hydroelectric Micro Hydro Generator 1/2 Inch Portable Water Flow Generator Charger 10W 12V,726,N/A,N/A,N/A
"1000W Wind Turbine Generator Kit - 12V/24V/48V Portable 3-Blade Wind Power System with Charge Controller for Eco-Friendly Energy, Outdoor Garden Lighting & Renewable Power Solutions","30,395",N/A,N/A,N/A
"Portable Dynamo Generator Kit, Wind Turbine, DC 0-20V Power Voltage Electrical Components Wind Turbine Generator for DIY Teaching Model",680,N/A,N/A,N/A
"9000W Vertical Wind Turbine Generator Kit - 48V Wind Mill for Home, Business & Industrial Use - Complete Renewable Energy System with Controller for Maximum Efficiency","47,942",N/A,N/A,N/A
10W Micro Spiral Wind Turbine Generator Archimedes Rose Breeze Start Model For Home & Small Farm Silent Permanent Magnet Spiral Design(12v-1pc),"5,169",N/A,N/A,N/A
"Wind Turbine Model, 21.65 Inch Large Size Generator Windmill Toy Science Kit STEM Experiment With Wind-up Rotatable Blades","1,353",N/A,N/A,N/A
Eujgoov 1200W 3-Blade Wind Turbine Generator 12V/24V/48V Small for Home Marine Off Grid Renewable Energy Charging (Black),N/A,N/A,N/A,N/A
EUDAX 6 Set Mini Generator Motors 3V-12V DC Motor Electric Motor with Propellers Fan Leaf for DIY Electronic Toys Wind Turbine Hand Cranked Power Model School Project Educational Physics Experiment,861,N/A,N/A,N/A
"Magnetic Levitating Wind Turbine Generator - 18000W, 12V/24V/48V, Dual Aluminum Blades, Eco-Friendly Power for Mobile Homes & Cabins, Efficient Renewable Energy Solution",N/A,N/A,N/A,N/A
Mini Wind Turbine Generator Controller IP67 Waterproof 12V/24V Automatic Controller for 400W/500W/600W Wind Turbine System,"2,154",N/A,N/A,N/A
"Permanent Magnet Generator, AVAN 100w Three Phase Electric AC Alternator for Vertical or Horizontal Wind Turbine Wind Generator(Avec redresseur 12V)","6,379",N/A,N/A,N/A
"Mini Wind Turbine & Hydroelectric Generator DIY Science Kit, Educational Teaching Model for Kids, Students, STEM Learning",861,N/A,N/A,N/A
DC Motor Wind Turbine Generator Power Supply 3500rpm DIY (DC 120V),"1,229",N/A,N/A,N/A
"Sntieecr 6 Set Mini Generator Motors 3V-12V DC Motor, Wind Turbine Generator with Mini Fan Leaf and Plastic Motor Holder for DIY Educational Physics Experiment",799,N/A,N/A,N/A
EUDAX Mini Generator Motors 3V-12V DC Motor Electric Motor for DIY Toys Wind Turbine Generator Hand Cranked Power Generator Model (Metal Motor Holder),553,N/A,N/A,N/A
"EISCO Van De Graaff Generator, Motor Driven - 120/240V, 50/60Hz - Includes Assembled Base with DC Motor, Power Cord, Discharge Wand, & Accessories - 22"" Tall","15,416",N/A,N/A,N/A
"15000W Wind Solar Hybrid Charge Controller 12V 24V MPPT Boost Charge Regulator with LCD Display and Dump Load,12V/24V","11,569",N/A,N/A,N/A
120V DC Motor Wind Turbine Generator Power Supply (3500rpm),N/A,N/A,N/A,N/A
"400w 12v/24v/48v Vertical AXIS Permanent Maglev Wind Turbine Generator MPPT Controller Free Energy High Efficiency (48V with Controller, White)","36,865",N/A,N/A,N/A
"Vertical Wind Turbine Generator 0.55W – 4 Vanes Stainless Steel Motor with LED for DIY Science Model, Breeze Power Educational Kit",737,N/A,N/A,N/A
"20000W Vertical Axis Wind Turbine Generator Kit with Controller & Grid Inverter - Efficient, Eco-Friendly Home Power Solution for Renewable Energy Harvesting",N/A,N/A,N/A,N/A
1500w Wind Turbine 12v 24v 48v 3 Phase AC Wind Generator with Hybrid MPPT Controller 5 Blades Windmill (12V with Hybrid Controller),"43,019",N/A,N/A,N/A
"Wind Turbine Generator, 12V/24V Wind Turbine Charge Controller IP67 MPPT Wind Turbine 16A 300W-1000W Step up Wind Battery Controller","1,310",N/A,N/A,N/A
"Electricity Generator, Micro Wind Turbines Dc Motor Vertical Motor Blades DIY Kit for Science Education Experiment, 5.5 m/s",763,N/A,N/A,N/A
Alinan 10pcs Mini Generator Motors 3V-12V DC Motor Electric Motor for DIY Electronic Wind Turbine Generator Hand Cranked Power Model School Project Educational Physics Experiment,861,N/A,N/A,N/A
Permanent Magnet Brushless Wind Turbine Model 20W Tulip Type Vertical Wind Power Generation 1~12V Low Noise Home/Outdoor Easy Installation(1pc(green)),"7,841",N/A,N/A,N/A
"Silent Vertical Wind Turbine 6000W 8000W 9000W 10000W - No Noise Magnetic Levitation, 12V 24V 48V, 3-Blade Design for Home Use, Efficient Vertical Axle Energy Solution","30,519",N/A,N/A,N/A
"MPPT Wind Turbine Controller, 12V/24V 40A Universal Wind Turbine Generator Controller 300W-1000W Boost Voltage Wind Power Regulator with Multi Protections","1,616",N/A,N/A,N/A
"Wind Turbines, Wind Turbines Generator Kit 200W 6 Blades DC 12V/24V/48V Small Power Supply Wind Power, Solar And Wind Power Parts And Accessories (48V)",N/A,N/A,N/A,N/A
Vertical Axis Wind Turbine Generator Model DIY Physics Science Experiment Kit Educational Teaching Instrument for Learners Power Generation Principle Research,N/A,N/A,N/A,N/A
800W Wind Generator Kit 6 Blade Industrial Machinery Machine Professional Wind Turbines Small Windmill Generator (white 48V),"20,987",N/A,N/A,N/A
"Permanent Magnet Alternator Generator, VQP Permanent Magnet Synchronous Generator, 1200W 12V to 14V Low RPM Alternator, AC Charging & Lighting PMA, Built-in Voltage Stabilizer","3,473",N/A,N/A,N/A
Permanent Magnet Synchronous Generator 1500W AC14V PMA Low Rpm Alternator AC/DC Alternator Dual Phase Permanent Magnet Generator,"2,645",N/A,N/A,N/A
6000W Wind Turbine Kit - High Efficiency Vertical Axis Wind Generator with 3 Blades & Controller for Sustainable Renewable Energy Solutions,N/A,N/A,N/A,N/A
"4 Pcs DC 0.1V-5.5V 100-6000RPM Micro Vertical Wind Turbines, Small Motor Wind Blades Generator for DIY (4 pcs)","1,599",N/A,N/A,N/A
"Miracland Wind Turbine Model & Flatbed Trailer Playset, Large Size Wind-up Generator Model Trail Transporter Science Kit","1,821",N/A,N/A,N/A
6 Pack DC 3V 1730RPM Mini Electric Motor for DIY Toys Wind Turbine Generator,553,N/A,N/A,N/A
1000W Wind Solar Hybrid Charge Controller PWM 600W Wind + 400W Solar Boost Charge Technology Digital Intelligent Regulator with LCD Display,"7,175",N/A,N/A,N/A
10W Micro Spiral Wind Power Generator DIY White Wind Power Generator Model Permanent Magnet Generator Model Breeze Starter Generator Light with LED Light,"3,569",N/A,N/A,N/A
1Set DIY AC Motor Vertical Micro Wind Hydraulic Turbines Power Generator Alternato,460,N/A,N/A,N/A
"5 Pack 600mm Wind Turbine Blades with Hub and Cover, Horizontal Windmill Generator Kit, DIY Wind Turbine Accessories for Car Power Inverter System","11,414",N/A,N/A,N/A
"Luocute 1000W Wind Turbine Charge Controller, Automatic Regulator 48V MPPT IP67 Water Proof with LED Display for Wind Turbine Generator","9,720",N/A,N/A,N/A
"10000W Wind Turbines Generator, Low Noise Low Wind Speed Start 12V 24V 48V 220V Windmill Generator with Controller for Home (White)","49,711",N/A,N/A,N/A
"48V,HYZHANHONG 10000W Vertical Axis Wind Turbine Generator, 5 Blades Wind Turbine Kit 2M/S Wind Speed Starting Wind Power Generator for Home, Camping -Blue",N/A,N/A,N/A,N/A
"48V Wind Turbine Controller, Automatic IP67 Wind Power Regulator Suitable for 400W Wind Turbine System, Aluminium Alloy Mini Wind Turbine Generator Controller",763,N/A,N/A,N/A
Windmill Model - Large-Sized Wind-Up Wind Turbine Science Teaching Tool for Children - STEM Toy,"1,341",N/A,N/A,N/A
"ECO-WORTHY 12A Boost MPPT Solar Charge Controller Solar Panel Regulator for 48V/60V/72V Lead-Acid, LiFePO4, Gel, Flooded Batteries .etc in Golf Cart Electric Vehicles and Solar System","2,768",N/A,N/A,N/A
2Pcs DC2V 3500RPM Mini Generator Motors Solar Rotary Speed Mini Electric Motor for Car CD Player DIY Wind Turbine Generator,430,N/A,N/A,N/A
Marhynchus Vertical Wind Turbine Permanent Magnet Generator 600W 2 Blades Low Noise Windmill with Controller for Home Boats Cabins Mobile Homes (24V),"17,195",N/A,N/A,N/A
"50W Micro Horizontal Wind Turbine Generator, 5-Blade Permanent Magnet DC 12V/24V, 2.5 M/s Start-Up, Portable Off-Grid Power Three-Phase Permanent Magnet Brushless Motor (Blue)",N/A,N/A,N/A,N/A
"20000W Quiet Vertical Wind Turbine Generator Kit, 12V/24V/48V/220V Magnetic Levitation for Home & Street Lighting, Includes MPPT Controller - Eco-Friendly Energy Solution(12V)",N/A,N/A,N/A,N/A
"18000W Vertical Wind Turbine Generator Kit - 12V/24V/48V, 3 Blades, Permanent Magnet, Colorful Design, High-Efficiency Renewable Energy for Hybrid Wind-Solar Systems","34,507",N/A,N/A,N/A
3000W 48V Wind Turbine Generator with Hybrid MPPT Controller 3KW Permanent Magnet Generator for Homeuse 3 Blades Free Energy Windmill (Wind Turbine Only),"42,403",N/A,N/A,N/A
3PCS Mini Urban Wind Turbine Kit - Archimedes Vertical Micro Generator for Home & Small Farm - Silent Permanent Magnet Spiral Design for Eco-Friendly Energy Solutions,N/A,N/A,N/A,N/A
"14000W Vertical Wind Turbine Generator, 12V/24V/48V/110V/220V, Magnetic Levitation Technology, MPPT Controller, Ideal for Home & Street Lighting Solutions",N/A,N/A,N/A,N/A
"Portable wind solar integrated generator kit, 120W DC12V, wind power generation, 360 degree rotation, compact and lightweight","13,847",N/A,N/A,N/A
"MPPT Wind Turbine Charger Controller, 300W - 1000W 12V 24V 40A Mini Wind Turbine Generator Regulator, IP67 Low Voltage Controller with Digital LED Indicator","1,469",N/A,N/A,N/A
800W Wind Generator Kit 6 Blade Industrial Machinery Machine Professional Wind Turbines Small Windmill Generator (blue 48V),N/A,N/A,N/A,N/A
"5KW Tulip Type Wind Turbine 12v 24v 48v Vertical Axis Wind Turbine Set Breeze Start Wind and Solar Complementary Power Generation System (Color : Purple, Size : 12V)","113,899",N/A,N/A,N/A
"800W Wind Generator Vertical 12V 24V 48V Wind Turbine with PWM Charge Controller for Marine RV Home Yard Roof (48, Volts)","36,865",N/A,N/A,N/A
"Wind Turbine Home Use Horizontal Generator Kits Blades with Controller to Charge Batteries Off Generator Vertical,Wind Turbine Generator Kit 12000W Portable Vertical Helix with MPPT Controll","36,064",N/A,N/A,N/A
"20,000W Veal Axis Wind Turbine Kit for Home, Grid-Tied Generator with Controller & Inverter, Efficient Renewable Energy Solution for Sustainable Power Generation",N/A,N/A,N/A,N/A
"3-Blade Portable Wind Turbine Generator Kit, 8000W 48V Helix Design, Efficient Renewable Energy Solution for Homes, Off-Grid Systems, and Hybrid Applications",N/A,N/A,N/A,N/A
"Wind Turbine Home Use Horizontal Generator Kits Blades with Controller，10kW Wind Solar Hybrid Charge Controller, MPPT Regulator for Solar Panels & Wind Turbines, 12V/24V/48V, Boost Controlle","22,955",N/A,N/A,N/A
"20000W Wind Generator Kit – 12V/24V/48V Wind Turbine for Home, RV, Marine – Eco-Friendly Renewable Energy Solution for Efficient Power Generation",N/A,N/A,N/A,N/A
"10W Micro Spiral Wind Power Generator - DIY Permanent Magnet Model with LED Light - Compact Breeze Starter for Renewable Energy Projects, Eco-Friendly Wind Turbine",N/A,N/A,N/A,N/A
"Fdit 12V 300W Wind Turbine Generator Charging Controller, Single Phase/Three Phase, Aluminum, Black, Battery Protection Regulator","1,931",N/A,N/A,N/A
"10W Micro Spiral Wind Turbine - Efficient PMG Generator, DIY Breeze-Start Model with LED Light, Ideal for Renewable Energy Projects (1 Piece)",N/A,N/A,N/A,N/A
"Thames & Kosmos WindBots 6-in-1 Engineering STEM Kit | Build 6 Wind-Powered Bots, No Batteries/Electricity Required | Explore Wind Technology, Gear Ratios & More | Full-Color Manual & Experiment Guide",N/A,N/A,N/A,N/A
"600W Vertical Wind Turbine Permanent Magnet Generator 3 Phase 12V 24V 48V Vertical Axis Coreless Wind Power (48V with Controller, White)","39,942",N/A,N/A,N/A
"Micro Wind Turbine Generator Teaching Model, DIY Spiral Wind Turbine Generator Ultra-Quiet Design Home Wind Generators For Mobile House Cabin(1PC)","3,825",N/A,N/A,N/A
"20000W Wind Turbine Generator Kit, Magnetic Levitation 12V/24V/48V/220V, Waterproof Charge Controller, Efficient Electricity Production for Home, RV, Roof Use",N/A,N/A,N/A,N/A
"3-Blade Helix Magnetic Levitation Wind Turbine Kit, 8000W 48V Vertical Wind Generator with Charge Controller for Home & Mountain Power Supply",N/A,N/A,N/A,N/A
"16000W Wind Turbine Generator, Horizontal Axis Power System for Off-Grid Use, 12V/24V/48V Output, Low Starting Wind Speed, Perfect for Home Energy Solutions","29,851",N/A,N/A,N/A
"Miracland Wind Turbine Toy, 21.65 Inch Large Size Windmill Toy Clockwork Generator Model STEM Science Kit","1,328",N/A,N/A,N/A
"Dump Load Resistor, Wind Turbine Dump Load Controller, Vertical Wind Turbine, MPPT Wind Solar Hybrid Charge Controller Load for Above 12/24V 800W Fan, Power Inverter,Solar Panel","2,282",N/A,N/A,N/A
BRAVECOW Windmill Blades Replacement Delta Wing Blade Nylon Fiber Blade Wind Turbine Generator Blade Windmill Power Charge Accessories for Wind Generator (650mm),"1,845",N/A,N/A,N/A
"12000W Wind Turbine Generator Kit for Home Use - Quiet Magnetic Levitation Vertical Blades, 12V-220V Controller, Efficient Battery Charging, Renewable Energy Solution",N/A,N/A,N/A,N/A
800W Wind Generator Kit 6 Blade Industrial Machinery Machine Professional Wind Turbines Small Windmill Generator (white 12V),"7,499",N/A,N/A,N/A
800W Wind Generator Kit 6 Blade Industrial Machinery Machine Professional Wind Turbines Small Windmill Generator (blue 24V),"14,968",N/A,N/A,N/A
Design Gifts Wind Turbine Card Holder,"1,661",N/A,N/A,N/A
"600W 500W 400W Wind Turbine 12v 24v 48v Horizontal Axies Wind Generator With MPPT Controller For Home Use Free Energy (24V, 600W)","16,555",N/A,N/A,N/A
1600W Wind Solar Hybrid System MPPT Charge Controller with Dump Load 1000w Wind Turbine Generator 600W Solar Panel 12V 24V Auto Regulator,N/A,N/A,N/A,N/A
"12000W Vertical Wind Turbine Kit, 5 Blades Wind Generator, 3-Phase AC Permanent Magnet, Complete with Controller for Hybrid Wind Solar Systems (White, 12V)",N/A,N/A,N/A,N/A
ECSiNG 2PCS 3-24V 3 Phase AC Micro Hand Brushless Motor Mini Generator Wind Turbines Generator for Toy Model Experiment Teaching Aid,836,N/A,N/A,N/A
"8000W Wind Turbine Kit, 3-Blade Vertical Generator, 3-Phase AC Permanent Magnet, High Efficiency Renewable Energy Solution for Home or Off-Grid Systems",N/A,N/A,N/A,N/A
8000W Wind Turbine Generator With Charge Controller - 24V Windmill Energy System,"18,682",N/A,N/A,N/A
Create idea Standard DC Wind Turbine Electricity Generator Physical Principle Experiment Miniature Fan Accessories for DIY Project Plastic,787,N/A,N/A,N/A
"20000W AC 12V 24V 48V Wind Turbine Generator Kit, 5 Blades Lantern Wind Turbine Generator Vertical Axis Wind Power with Controller for Home Boat Marine (Black),220v",N/A,N/A,N/A,N/A
1Set F5 Red Light Vertical Axis DC Miniature Wind Turbine Model DIY Small Motor Wind Turbine Blade Generator for Science Education Experiments,614,N/A,N/A,N/A
"Portable wind generator kit, 120W DC12V, Adjustable output voltage（5V/24V~32V），wind turbine, 360 degree rotation, compact and lightweight",N/A,N/A,N/A,N/A
"Wind Generator Controller, IP67 Waterproof Low Voltage Controller Regulator, with LED Indicator, MPPT Control Method, Diode Indication","1,970",N/A,N/A,N/A
Wind Turbine Wheel Hub Accessories For 3/5 Blades Kit For DIY Wind Turbine Generator Horizontal Wind Turbine Hub(3 Blades),"1,285",N/A,N/A,N/A
"10000W/12000W Vertical Axis Wind Turbine Generator, Magnetic Levitation Electric Power Generator 12V-220V with Controller, Efficient Renewable Energy Solution",N/A,N/A,N/A,N/A
"High-Efficiency 12000W Vertical Axis Wind Turbine Generator Kit with Magnetic Levitation Technology for Home & Marine Use, Sustainable Energy Solution","44,434",N/A,N/A,N/A
"20000W Vertical Axis Wind Turbine Generator Kit with 12V Controller - Efficient Home Renewable Energy Solution, Eco-Friendly Power Generation with On-Grid Inverter","30,909",N/A,N/A,N/A
"Automatic Transfer Switch for Generator 110V 125Amp ATS Generator Automatic Switch Transferencia Automática for Home Emergency Backup(2P 110V, 125A)","2,461",N/A,N/A,N/A
"DIY Vertical Wind Turbine Generator Nylon Blades for Small Windmill,Black,1 Piece Blade","7,278",N/A,N/A,N/A
"EISCO Premium Wimshurst Generator - up to 75,000 Volts - Includes 2 Leyden Jars - Electrostatic Motor, Wimshurst Machine","11,976",N/A,N/A,N/A
"12V 24V 48V 96V 120V Low Speed Wind Turbine Alternator 1KW Three Phase Alternator Alternator Gearless Permanent Magnet Generator (Color : 96V, Size : Double Shaft)","38,945",N/A,N/A,N/A
"Turbine Generator Kit, 1-100W DC Output High Pressure Steam Power Generation, for Demonstrations, Scientific Research, and DIY Power Projects","20,368",N/A,N/A,N/A
"Solar 3D Windmill Model, Children's Educational Fun Gift, Wind Turbine Generator, Home Desktop Decoration Office Desk Decoration","1,650",N/A,N/A,N/A
3000W Gearless Permanent Magnet Generator With Base 48V 96V 110V 220V 3 Phase AC Alternator For DIY Water Wind Turbine Generator (110V),"43,080",N/A,N/A,N/A
"6Pcs Mini DC Motor 3V 4000RPM Electric Motor Kit for DIY Projects, Wind Turbine Generator, Hand Crank Power Model, STEM School Projects & Science Experiments",491,N/A,N/A,N/A
50W Portable Micro Wind Generator Kit 1-24V Outdoor Camping Portable Iron Coreless Generator Breeze Start,"19,648",N/A,N/A,N/A
"Hybrid Wind & Solar Controller for 12V/24V Battery Auto, 30A Charge Controller for Off Grid Max 800W Wind Turbine & 1000W Solar Panel with MCT Charging","4,861",N/A,N/A,N/A
"630mm Delta Wings,High Strength Carbon Nylon Fibers Blades for Horizontal Wind Turbine Generator, Windmill Accessories 100W 200W 300W 400W 600W 800W DIY Blades.","3,076",N/A,N/A,N/A
"24V 350W Brushed Permanent Magnet DC Motor & PMA Generator, 3000RPM Dual-Purpose Electric Motor for E-Scooter Drive Speed Control, E-Bike, Wind Turbine & DIY Power Projects","1,845",N/A,N/A,N/A
"12000W Low RPM Permanent Magnet Generator, 3 Phase Gearless Permanent Magnet Generator, Free-Energy Generator AC Alternator Water Wind Turbine Generator with Rectifier(24V)","17,108",N/A,N/A,N/A
