name,price,ratings,reviews,url
"YZF10-20 Shaded Pole Motor 110V-120V 60Hz 0.80A 10W AC Fan Motor for Small Ventilation Equipment,Refrigeration Equipment Radiator Evaporator (YZF10-20)","2,459",N/A,N/A,N/A
"DC 12V 65RPM 0.75Kg.cm 6mm Single Shafts Self-Locking Reversible Worm Gear Motor with Cable, High Torque Speed Reduction Motor, Turbine Electric Gearbox Motor JSX100-370",800,N/A,N/A,N/A
"50 Amp Generator Cord and Power Inlet Box, 25FT Generator Cords 50 Amp,125V/250V Generator Power Cord NEMA14-50P/SS2-50R Twist Lock Connector","11,092",N/A,N/A,N/A
DIY Homemade Three-Phase AC Permanent Magnet Wind Turbine Low Resistance Manual Generator,"3,793",N/A,N/A,N/A
Permanent Magnet DC Motor 3/4 HP Electric Motor 1750 RPM 90V with 2 Carbon Brushes (Black),"9,860",N/A,N/A,N/A
"108322.00 Direct Current DC Motor - Permanent Magnet - Low Voltage, Brushed, 1 hp hp, 12 V, 1800 rpm, TEFC (Totally Enclosed Fan Cooled), XS56C Frame",N/A,N/A,N/A,N/A
"Permanent Magnet Motors, 31ZY 6V/12V/24V 3500-8000RPM High Speed CW/CCW Permanent Magnet DC Motor for DIY Generator[12v4000](12v4000 RPM)","1,030",N/A,N/A,N/A
"N42 Magnet Arc Segment 2.36"" Diameter OR30xIR5x45DEGx5mm DIY Moto for Generators Rotor Wind Turbine Neodymium Magnet 8 Pack","2,834",N/A,N/A,N/A
"High Torque Mini DC Permanent Magnet Motor - 12V/24V, 30W, 3500/7000RPM, CW/CCW, with Mount - DIY Generator and Multipurpose Use",800,N/A,N/A,N/A
Electric Permanent Magnet AC Motor High Torque 110V 180W Turbine Worm Gear Reducer 70RPM with AC Speed Controller Kits Output Shaft Dia 18mm,"12,325",N/A,N/A,N/A
"Low RPM 3KW 5KW 6KW Permanent Magnet Generator 12V 24V 48V Brushless AC Generator Use For Wind Turbine and Water Turbine Homeuse(With 24V Motor,12V,3KW)","51,273",N/A,N/A,N/A
12/24V 30W CW/CCW High Speed Permanent Micro DC Magnet Motor Low Noise Permanent Magnet DC Motor for DIY Generator(24V 7000rpm),"1,703",N/A,N/A,N/A
Permanent Magnet Motor DC 12/24V 30W High Speed CW/CCW Reversible Electric Gear Motor Low Noise for DIY Generator(3500RPM(12V)),"1,885",N/A,N/A,N/A
"Portable Micro Hydro Generator 50W, Brushless Water Turbine Power Generator For Outdoor Camping, Off-Grid Cabin, Creek And Home Emergency Energy Supply","6,833",N/A,N/A,N/A
"Magnetic Levitating Wind Turbine Generator - 18000W, 12V/24V/48V, Dual Aluminum Blades, Eco-Friendly Power for Mobile Homes & Cabins, Efficient Renewable Energy Solution",N/A,N/A,N/A,N/A
"High Power Permanent Magnet DC Motor, 31ZY 6V/12V/24V 3500 to 8000rpm Permanent Magnetic DC Carbon Brush Motor High Speed CW/CCW DC Motor for DIY Generator",941,N/A,N/A,N/A
10W Micro Spiral Wind Turbine Generator Archimedes Rose Breeze Start Model For Home & Small Farm Silent Permanent Magnet Spiral Design(12v-2pcs),"8,283",N/A,N/A,N/A
High Torque DC Motor 12v / 24v 3500/7000RPM Permanent Magnet M otor Mini DC Motor DIY Generator Motor 30W CW/CCW (Threaded Shaft)(with Bracket),"1,601",N/A,N/A,N/A
24V Electric Scooter Brushed Motor 350W Compatible with E Scooter Drive Speed Control Razor E300 E300S E325 MX350 MX400 Wind Turbine Go Karts E Bike Chain Drive Permanent Magnet Electric Motor,"2,218",N/A,N/A,N/A
High Torque DC Motor 12V/24V 3500RPM/7000RPM 30W Permanent Magnet Motor DIY Generator Electric Motors CW/CCW,"1,478",N/A,N/A,N/A
Accurex Greenheck 311559 Motor,"19,704",N/A,N/A,N/A
12/24V 150W High Speed CW/CCW Permanent Magnet DC Motor for DIY Generator (3000RPM(12V)),"2,604",N/A,N/A,N/A
Wind Turbine Generator 12V 400W with a 30A Hybrid Charge Controller. As Solar and Wind Charge Controller which can Add Max 500W Solar Panel for 12V Battery.,"19,659",N/A,N/A,N/A
2000W 110V 220V Permanent Magnet Brushless Small Alternator With Voltage Stabilizing Pure Copper Wire Permanent Magnet AC Generator(220V),"10,493",N/A,N/A,N/A
"5000W 48V Vertical Wind Turbine Generator Kit - Complete Windmill System for Home, Business & Industrial Energy Supply - Efficient Power Generation with Controller","28,965",N/A,N/A,N/A
Exercise Bike DC Generator Dynamo with Rubber polyeurethane Drive Roller (0 to 40V DC),N/A,N/A,N/A,N/A
"LUNYEE 24V DC 350W Gear Motor MY1016Z3 Permanent Magnet Motor, Wheelchair Motor,Low RPM Motor Electric Motor High Torque DC Motor Go Kart Electric Motor","4,313",N/A,N/A,N/A
"10,000W Vertical Wind Turbine Generator - Efficient 2-Blade Low RPM Design with Controller for Home & Street Lighting - Eco-Friendly 48V Renewable Energy Solution","24,219",N/A,N/A,N/A
"DC 12V 30W 3500RPM Motor, High Speed CW/CCW Permanent Magnet DC Motor for DIY Generator","1,275",N/A,N/A,N/A
"18000W Wind Turbine Generator Kit for Home & Business - Vertical Wind Mill with Controller for Industrial Energy Supply (White, 12V) - Eco-Friendly Power Solution",N/A,N/A,N/A,N/A
"High Torsion Permanent Magnet DC Motor, 12/24V 30W High Speed CW/CCW DC Motor for DIY Generator(12V, 3500RPM)","1,808",N/A,N/A,N/A
Mini Wind Turbine Generator Controller IP67 Waterproof 12V/24V Automatic Controller for 400W/500W/600W Wind Turbine System,"2,157",N/A,N/A,N/A
3000W Wind Turbine Generator 12V 24V 48V Windmill With MPPT Controller Power Supply Kit Solar Complementary Permanent Magnet Wind Turbine Generator Home Project Use Street Lighting ( Color : 48V ),"36,951",N/A,N/A,N/A
"High-Efficiency 10kW Wind Turbine Generator - 5-Blade 12V/24V/48V/72V/110V/220V Power System with Controller for Home, Farm, RVs & Boats - Eco-Friendly Renewable Energy Solution","27,486",N/A,N/A,N/A
"2000W Vertical Wind Turbine Generator Kit - 12V/24V Eco-Friendly Home Energy Solution, Cost-Free Windmill with 3-Phase Output for Renewable Energy Efficiency",N/A,N/A,N/A,N/A
"Permanent Magnet DC Gear Motor, High Speed Reversible 30W Electric Motor with Ball Bearings for DIY Generator Projects and Small Machinery 12V 24V 3000RPM 6000RPM","1,570",N/A,N/A,N/A
"31ZY Permanent Magnet Dc Motor Reversible Electric Gear Motor for Diy Generator CW CCW 6V 12V 24V 3500-8000rpm [ 24V 8000rpm],Dedicated Motor","1,217",N/A,N/A,N/A
Hand Crank Generator Portable Manual Hand Crank Generator Outdoor Emergency Charger Green for Mobile Phone Computer Charging,N/A,N/A,N/A,N/A
Small Brushed Permanent Magnet 24V 250W/350W 3000RPM Electric Motor for E Scooter Drive Speed Control with 11-Tooth Sprocket for #25 Chain (350W),"1,908",N/A,N/A,N/A
20000W Vertical Axis Wind Turbine Generator Kit with Controller & Grid Inverter - Eco-Friendly Home Energy Solution for Renewable Power Generation (48V),"36,545",N/A,N/A,N/A
"20 RPM Synchronous Gear Motor, AC Motor High Torque 110V 20RPM 60KTYZ CW/CCW Permanent Magnet Micro Electric Motor","1,231",N/A,N/A,N/A
RAREELECTRICAL 12V Permanent Magnet Winch Motor Compatible with Warn M6000 13718 Venturo Halidex Lift Moore 12 Volt Reversible 4.8 Inch Replaces 4348720M048hm Sm43487 14114,N/A,N/A,N/A,N/A
"TRKIMAL Small Brushed Permanent Magnet Electric Motor, 24V DC 250W/350W 2750RPM Brushed Electric Motor, for Wind Turbine PMA E Scooter Drive Speed Control (350W)","1,847",N/A,N/A,N/A
"DC Electric Motor Drive, 3500RPM High Speed Permanent Magnet 12V DC Motor High Torque 30W CW/CCW (12V DC 3500RPM)","1,466",N/A,N/A,N/A
CHANCS Permanent Magnet DC 12V 775 Motor 12V/24V DC Mini Gear Motor High Speed 10000RPM/20000RPM Gear Motor Electronic Compone,858,N/A,N/A,N/A
"100-500W Small Wind Turbine Generator With MPPT Controller, 12V/24V Permanent Magnet Wind Power Generator, 3-Blade Nylon Fiber Turbine for Home, Farm, RV & Marine Off-Grid Systems(500W)","26,594",N/A,N/A,N/A
"400w 12v/24v/48v Vertical AXIS Permanent Maglev Wind Turbine Generator MPPT Controller Free Energy High Efficiency (48V with Controller, White)","36,916",N/A,N/A,N/A
CHANCS Permanent Magnet Synchronous Gearbox Motor 60KTYZ 110V 60-72RPM CW/CCW Synchronous Reduction Motor,"1,540",N/A,N/A,N/A
"Silent Portable Diesel Generator 8-30kW, 380V 3-Phase, Pure Copper Coil, High Efficiency, Ideal for Home & Industrial Use, Reliable Permanent Magnet Power Supply (30kW)","903,079",N/A,N/A,N/A
5000W 220V Powerful Permanent Magnet Brushless Generator Frequency 50Hz With Voltage Regulator Excitation Brushless Generator Household Pure Copper Wire Lighting Generator,"22,210",N/A,N/A,N/A
500W 12V24V48V Household Three-phase AC Permanent Magnet Synchronous Generator Permanent Magnet AC Generator Wind Turbine(24V),"15,800",N/A,N/A,N/A
"Gearless Permanent Magnet Generator Motor, 9000W 12V 24V 48V 220V Low RPM Generator with Rectifier for DIY Wind Turbine Generator Windmill Alternator",N/A,N/A,N/A,N/A
"1500W Permanent Magnet Brushless Alternator, 110V/220V Low Speed Generator With Voltage Regulator, Pure Copper Winding, Compact And Efficient For Home And Outdoor Use(110V)","10,131",N/A,N/A,N/A
Permanent Magnet Brushless Wind Turbine Model 20W Tulip Type Vertical Wind Power Generation 1~12V Low Noise Home/Outdoor Easy Installation(1pc(green)),"7,852",N/A,N/A,N/A
"2000W Low RPM Permanent Magnet Generator 24V 48V 96V 110V 120V 220V Three Phase Alternator Electric Motor for Water Wind Turbine Generator (96, Volts)","24,589",N/A,N/A,N/A
220V Pure Copper Coil Generator with 220V Voltage Regulator 1500W Permanent Magnet Generator Hand Crank Generator Gearbox Permanent Magnet Constant Voltage Brushless Generator,"26,187",N/A,N/A,N/A
"10000W Wind Turbine Vertical Axis Permanent Maglev Generator, Magnetic Levitation Vertical Axis Electric Power Generator 12V-220V, with Controller",N/A,N/A,N/A,N/A
220V 5000W Small Generator Permanent Magnet Brushless Belt Diesel Engine Lighting Generator Pure Copper Wire Gasoline Engine Home,"26,612",N/A,N/A,N/A
"Mini Disc Generator 3-Phase AC Permanent Magnet Generator,100W/60W Low Speed Disc Iron Core Alternator, With 8mm Shaft, For Home DIY Wind And Water Turbine Projects (60W)",N/A,N/A,N/A,N/A
2000W 110V Permanent Magnet Brushless Small AC Generator Permanent Magnet AC Generator With Voltage Stabilizing Pure Copper Wire,"9,625",N/A,N/A,N/A
"1500W Gearless 3 Phase Alternator, 300 RPM 12V 24V 48V 220V Permanent Magnet Generator AC Alternators for Water/Wind Turbine Generator with Base",N/A,N/A,N/A,N/A
3000W Wind Turbine Generator 12V 24V 48V Windmill With MPPT Controller Power Supply Kit Solar Complementary Permanent Magnet Wind Turbine Generator Home Project Use Street Lighting ( Color : 24V ),"36,931",N/A,N/A,N/A
"Low RPM Permanent Magnet Alternator,5000W 12V 24V 48V 220V Gearless Free Energy Electric Motor Generator Suitable for Hydro Generators and Wind Turbines",N/A,N/A,N/A,N/A
"10000W Free Energy Home Farm Windmill Low Wind Speed Generator, Low Speed 12V 24V 48V 3 Phase Gearless Permanent Generator",N/A,N/A,N/A,N/A
"Portable Wind & Water Hybrid Turbine Generator, Small Outdoor Hydroelectric Generator 6-Blade Quick-Start Micro Turbine Outdoor/Camping/Emergency Power","12,217",N/A,N/A,N/A
12V 300W 3600rpm/24V 500W 7000rpm High-Power CW CCW Dual Bearing Permanent Magnet Motor(24V500W7000RPM),"18,776",N/A,N/A,N/A
DIY 20W Model Three Phase Permanent Magnet Free Energy Generator 1-20V3 Blade Vertical Axis Wind Power Generator Alternator Windmill Generator,"5,258",N/A,N/A,N/A
30W Three-phase AC Permanent Magnet Wind Generator Hand DIY Homemade,"8,220",N/A,N/A,N/A
30KW 200RPM Low Speed Gearless Permanent Magnet Generator With Base Direct Shaft 30000W 220V 380V 3 Phase AC Alternators Water Wind Turbine (380V),"215,643",N/A,N/A,N/A
"30W DIY Vertical Axis Wind Generator 3 Blades 12V Three Phase Wind Turbine Model Permanent Magnet Generator for Interior Decoration, Model Making.","4,688",N/A,N/A,N/A
"600W Vertical Wind Turbine Permanent Magnet Generator 3 Phase 12V 24V 48V Vertical Axis Coreless Wind Power (48V with Controller, Black)","39,997",N/A,N/A,N/A
"220v,HYZHANHONG 10000W Gearless Permanent Magnet Generator, Low Speed 12V 24V 48V 220V 3 Phase AC Low RPM Alternator for Water Conservancy And Wind Power Household",N/A,N/A,N/A,N/A
"2000W Low RPM DC Permanent Magnet Generator, 36V/48V/60V/72V, Brushless Alternator With Copper Coil For Wind Or Hydro Power(48V)","18,203",N/A,N/A,N/A
3500W 50Hz Low Noise Pure Copper Generator 220V Permanent Magnet Brushless Generator High Power Small Pulley Permanent Magnet Lighting Generator Power Frequency,"16,940",N/A,N/A,N/A
"5 Blade Micro Wind Turbine Generator 40W, Low Wind Start Permanent Magnet DC Generator, Automatic Yaw Rotation, 12V 24V, Aluminum Alloy Base, Multi Color Blades for Outdoor Home RV(Green)","8,262",N/A,N/A,N/A
"Generator Low Speed 8000W 12V 24V 3 Phase Gearless Permanent Magnet AC Alternators For Wind Water Turbine Diesel Engine,12v","18,982",N/A,N/A,N/A
"12000W Low RPM Permanent Magnet Generator - Gearless 12V/24V/48V 3 Phase DC Controller for Wind & Water Turbines, High Efficiency & Durable Renewable Energy Source",N/A,N/A,N/A,N/A
CHANCS 12V 3500RPM Permanent Magnet DC Motor 30W CW/CCW Reversible Electric Gear Motor DC Adjustable-Speed Motor with Mounting Bracke Fixed Seat Holder,"1,848",N/A,N/A,N/A
High Torque Permanent Magnet DC 12V High Speed 12000 RPM Brush Small DC Motor,N/A,N/A,N/A,N/A
50W Micro Helical Generator Spiral Wind Turbine Generator Model For Science Experiment Generates Electric Light Spiral Generation(2PCS),"18,222",N/A,N/A,N/A
16000W 12V-220V 3 Phase Gearless Permanent Magnet Generator with MPPT Wind Controller Electric AC Alternator for Wind Turbine Water Turbine,N/A,N/A,N/A,N/A
"2000W Vertical Axis Wind Turbine Generator, Low Noise Helical Design, 24V Permanent Magnet Generator with Intelligent Controller for Home, Boats, and Street Lighting","29,027",N/A,N/A,N/A
Motor Permanent Magnet Brushless Generator Set Output AC 220V Double Bearing Silent Inner Rotor DC High Voltage 12V 775,N/A,N/A,N/A,N/A
Mini 12V CW/CCW Permanent Magnet DC Motor Reversible Electric Gear Motor High Speed Low Noise for for DIY Generator(DC 12V 3500RPM),"1,466",N/A,N/A,N/A
"Permanent Magnet Motors, 31ZY 24V High Speed CW/CCW Permanent Magnet DC Motor for DIY Generator(24v 5000RPM)",921,N/A,N/A,N/A
"Low RPM Permanent Magnet DC Generator 48V/60V/72V, 250W/350W Wind Turbine, Hand Crank, Water & Pedal Power Generator For Off-Grid, DIY, And Renewable Energy Projects(250w-48v)","12,010",N/A,N/A,N/A
"31ZY Permanent Magnet Motor, 6V/12V/24V 3500-8000RPM Permanent Magnet DC Motor Electric Brushed Motor CW/CCW (12V 8000RPM)","1,341",N/A,N/A,N/A
"12000W Vertical Wind Turbine Kit, 5 Blades Wind Generator, 3-Phase AC Permanent Magnet, Complete with Controller for Hybrid Wind Solar Systems (White, 12V)",N/A,N/A,N/A,N/A
2000W 14/28V Permanent Magnet Generator DC Brushless Constant Voltage Generator High Power Charging Generator Set (Color :,"7,433",N/A,N/A,N/A
High DC Motor 12V 3500RPM Permanent Magnet Motor High Speed CW/CCW (12V DC 3500RPM),"1,721",N/A,N/A,N/A
12/24V 30W High Speed (3500/7000RPM) CW/CCW Permanent Magnet DC Motor for DIY Generator Candy Machine Small Cutting Bench Etc,"7,632",N/A,N/A,N/A
Treadmill Universal Permanent Magnet DC Motor For 1.0 1.5 2.0 2.5 3.0 3.5 4.0 5.0HP(2.25HP),"15,119",N/A,N/A,N/A
CHANCS 30W Permanent Magnet DC Motor CH-3420 24V 7000RPM CW/CCW Reversible Electric Gear Motor High Speed Low Noise for DIY Generator DC Adjustable-Speed Motor,"1,153",N/A,N/A,N/A
"550W DC Generator 36V/48V/60V/72V/220V Permanent Magnet Generator DC Wind Turbine Battery Car Charging Permanent Tape Pulley (Color : 48V, Size : 550W)","10,131",N/A,N/A,N/A
"Permanent Magnet Motor, 31ZY 24V 8000RPM High Speed CW/CCW Mini Permanent Magnet DC Motor for DIY Generator(24v8000)",916,N/A,N/A,N/A
"10W Micro Spiral Wind Turbine Generator with LED Light, Vertical Permanent Magnet Wind Power Model, Low Wind Start, Silent Spiral Blade Design for Educational Display Home Farm(2pcs)","7,544",N/A,N/A,N/A
Hydroelectric Power Generation 500W Portable Micro Hydro Generator 110V 220V With High Turbine Generator And Monitoring For 4 Liters/Second Water Flow(110v),"17,146",N/A,N/A,N/A
"MY1016 24V 350W Brushed Permanent Magnet DC Motor & PMA Generator, 3000RPM Dual-Purpose Electric Motor","7,208",N/A,N/A,N/A
"High-Efficiency Gearless Permanent Magnet Generator 12V/24V/48V/220V for Wind & Water Turbines, Low RPM 3 Phase AC Alternator, 2000W Free Energy Solution",N/A,N/A,N/A,N/A
RAREELECTRICAL 12V 20A Permanent Magnet Alternator Compatible With Yanmar 124190-77201 John Deere Am879144 Mia10338 Se501822 670 770 870 970 1070 X700 X720 Kokusan Denki,N/A,N/A,N/A,N/A
12/24V 30W High Speed CW/CCW Permanent Magnet DC Motor for Generator(12V),"3,560",N/A,N/A,N/A
110V 1500W Permanent Magnet Brushless Generator With Voltage Regulator Pure Copper Wire Household Lighting Generator Permanent Magnet AC Generator,"9,444",N/A,N/A,N/A
uxcell DC 12V 50mA 500RPM 0.3Kg-cm High Torque D-Shaft Permanent Magnetic Gear Motor,"1,201",N/A,N/A,N/A
High-Power Permanent Magnet Generator 1500W 110V/220V Low Noise Brushless Constant Voltage Pure Copper Wire Core Generator Household Small Generator (Color : 1500W 220V),"9,283",N/A,N/A,N/A
