name,price,ratings,reviews,url
"WiFi Smart Energy Monitor Switch Meter, Compatible with Alexa Google Home, Remote Control with Smart Life/Tuya App, Din Rail Tester Current Voltage Amperage Power Meter AC 110-230V 60A Multimeter","2,464",N/A,N/A,N/A
TUYA WiFi Smart Energy Meter AC 63A 85-300V WiFi Smart Earth Leakage Over Under Voltage Protector Electricity Energy Monitor APP Remote Control Smart Life 230V 110V Compatible with Alexa Google Home,"2,033",N/A,N/A,N/A
"Smart Home Energy Monitor with 3 80A Clamps EdgeAnt, Real-Time Accurate Energy Consumption Tracking and Save Money, Home Energy Automation and Control, Solar Net Metering 2.4 GHz WiFi","4,929",N/A,N/A,N/A
"Smart Energy Monitor, Single Phase Clamp Electricity Meter with 2 * 80ACT Current Transformer, WiFi, Real-Time Electricity Monitor/Meter, Solar/Network Metering","2,896",N/A,N/A,N/A
"Energy Monitor with 16 50A and 2-200A Circuit Level Sensors, Smart Home Real-Time Accurate Energy Consumption Tracking, WiFi Meter Solar/Net Metering, 2.4 GHz WiFi","8,566",N/A,N/A,N/A
"BALDR Wi-Fi Home Power Monitor Consumption Watt Meter w/Smart Socket - Electric Meter w/Tariffs & Budget Alerts, Power Meter Home Energy Monitor, Electricity Usage Monitor Smart- 2.4GHZ Network Only","2,279",N/A,N/A,N/A
"Smart Home Energy Monitor with 2 x 120A CTs, Live Electricity Usage Tracking, Bi-Directional Power Tracking, Supports Single-Phase 3-Wire System, 2.4GHz Wi-Fi (WiFi Version)","2,648",N/A,N/A,N/A
"Smart Home Energy Monitor 2×120A, Dual-Channel Real-Time Electricity Usage Monitoring for Household Power, WiFi Energy Meter with App Control, Compatible with Tuya/Smart Life","1,663",N/A,N/A,N/A
"Shelly EM Gen3 + 50A Clamp, Wi-Fi-Operated Smart Energy Meter and Contactor Control Relay Switch, Works with Alexa, Home Assistant, Google Home, Electricity Usage Monitor, Real-Time Energy Tracking","4,313",N/A,N/A,N/A
Aeotec Home Energy Meter 8 - Smart Electricity Monitor - Real-Time Usage and Production Tracking - Z-Wave Long Range - 2x200A Clamp-On Sensor - Supports 2-Phase Power - SmartThings - HomeAssistant,"5,915",N/A,N/A,N/A
AT4PW 100A Tuya WiFi Din Rail Smart Switch Remote Control AC 220V 110V Digital Power Energy Volt Amp Kwh Frequency Factor Meter,"1,842",N/A,N/A,N/A
"eMylo Smart Watt Meter Single-Phase AC 63A 80-400V, Tuya WiFi Power Meter Energy Monitor APP Remote Control, Circuit Breaker and Leakage Protection Suitable for Apartment Factory Home Energy Monitor","1,662",N/A,N/A,N/A
"Power Meter, 8 in1 Smart Energy Monitor Switch Meter, Din Rail Tester Current Voltage Amperage Power Meter, Compatible with Smart Life/Tuya, AC 85-290V/40A","1,231",N/A,N/A,N/A
"Govee Smart Plug with Energy Monitoring, WiFi Bluetooth Plug Work with Alexa and Google Assistant, 15A Smart Outlets with Timer & Group Controller, No Hub Required, ETL&FCC Certified for Home, 2 Pack","1,355",N/A,N/A,N/A
"TP-Link Tapo Smart Plug Mini, Matter Compatible, Compatible with Alexa, Google Home & Samsung SmartThings, Energy Monitoring, 15A, UL Certified, 2.4G Wi-Fi Only, Tapo P110M(4-Pack)","1,847",N/A,N/A,N/A
"Upgraded Watt Power Meter Plug Home Electrical Usage Monitor Consumption, Energy Voltage Amps Kill Tester with Backlight, Overload Protection, 7 Modes Display",738,N/A,N/A,N/A
"SONOFF POWCT Smart Power Meter, WiFi Connected Switch with Overload Protection, Real-Time Energy Monitoring, LCD Display, Work with Amazon Alexa/Google Home/IFTTT","2,353",N/A,N/A,N/A
"3 Phase Din Rail Smart Energy Meter, 60?300V 100A Home Energy Monitor, 4W Bidirectional Power Meter Circuit Breaker Timer with Tuya App Control, Voltage Current","4,839",N/A,N/A,N/A
"THIRDREALITY ZigBee Smart Plug 4 Pack with Real-time Energy Monitoring,15A Outlet, Zigbee Repeater,ETL Certified,ZigBee Hub Required,Work with Home Assistant,Compatible Echo Devices and SmartThings","2,402",N/A,N/A,N/A
"Digital Electric Sub Meters for Landlords, 120/240V CL200 Single Phase, Electricity Usage Meter, Power Energy Meter, kWh Sub Meter, ANSI Form 2S Plug-in Electric Submeters for RV Power, Rental Units","3,327",N/A,N/A,N/A
SIEMENS Inhab Smart Home Energy Monitor with 16-50Amp Circuit Level Sensors and 2-200Amp Main Sensors for Real Time Electricity Monitoring and Metering,"16,501",N/A,N/A,N/A
"Eve Energy (Matter) 2 Pack – Smart Plug, App and Voice Control, 100% Privacy, Matter Over Thread, Works with Apple Home, Alexa, Google Home, SmartThings, Requires Thread Border Router","3,697",N/A,N/A,N/A
"TONGOU Smart Wifi Switch, 1P+N AC90-240V 1-50A, Smart Life/Tuya APP Remote Control, with Power Monitoring, Export/Clear Power Data, DIN Rail Mounted, with LCD Display, Recloser Function, FCC Certified","1,971",N/A,N/A,N/A
AT2PW 100A Tuya WiFi Din Rail Energy Meter Smart Switch Remote Control AC 220V 110V Digital Volt Amp Kwh Frequency Factor Meter,"1,842",N/A,N/A,N/A
"LP405 25A Heavy Duty Smart Plug Meter Sockets Industrial Energy Monitor Trip-Rate Billing, OVP/UVP/OLP Color Screen Magnetic Relay Offline Logging WiFi Tuya/Smart Life for AC/Heaters","2,464",N/A,N/A,N/A
"Emporia Vue 3 Commercial 3-Phase Smart Energy Monitor - Business and Home Automation Device with Real Time Electricity Usage Monitor, Power Consumption Meter, Solar and Net Metering",N/A,N/A,N/A,N/A
"Smart Home Energy Monitor, Measure Power Usage in Real-Time, History with App (2 200A Circuit Level Sensors) - Compatible with Home Assistant","7,394",N/A,N/A,N/A
"Eve Energy Outlet (Matter) – Smart Outlet & Power Meter, App & Voice Control, No Bridge, Thread, Works with Apple Home, Alexa, Google Home, SmartThings, 100% Privacy, Requires Thread Border Router","3,386",N/A,N/A,N/A
"Smart Home Energy Monitor with 2 * 80A CT Current Transformer EdgeAnt, Single Phase Clamp Electricity Meter, Real-Time Electricity Energy Monitor, WiFi Home Energy Control, Solar Net Metering","2,895",N/A,N/A,N/A
Shelly PM Mini Gen3 | WiFi Smart Power Meter 1 Channel 16 A | Home Automation | Bluetooth Gateway | Compatible with Alexa & Google Home | iOS Android App | No Hub Required | Smart Schedules,893,N/A,N/A,N/A
"Home Energy Monitor-Real Time Electricity Usage Monitor,AI-Powered Energy Monitor,Power Usage Meter, Energy Monitor for Home Assistant,Power Monitor,Circuit Monitor,Electric Use Monitor","7,394",N/A,N/A,N/A
"Fafeicy Smart WiFi Electricity Meter with Clamp, 80A Power Consumption Monitor, Remote Control, Overload Protection, Energy Management, Black","1,233",N/A,N/A,N/A
"DAE P153-200-S KIT, UL CTEP kWh Smart Submeter, 1 Phase 3 Wire (2 hot Wire, 1 Neutral), 200A, 120/240v, 2 CTs, RS485",N/A,N/A,N/A,N/A
Tuya App WiFi Smart Power Energy KWh Meter Monitoring 3 Phase Single Phase with 80A CT Clamp Transformer (10MM Diameter Hole) for Smart Home Voltage Current Power Energy Consumption Monitor Meter…,"4,313",N/A,N/A,N/A
"Kasa Matter Smart Plug w/ Energy Monitoring, Compact Design, 15A/1800W Max, Super Easy Setup, Works with Apple Home, Alexa & Google Home, UL Certified, 2.4G Wi-Fi Only, White, KP125M (4-Pack)","2,865",N/A,N/A,N/A
"WiFi Smart Energy Meter: Dual Channel Smart Energy Monitor, Smart Power Meter with 2 80A CT Clamp, App Remote Monitoring, Real Time Data, Tuya Smart/Smart Life App Control Smart Home Energy Monitor","2,279",N/A,N/A,N/A
"Smart Plug with Energy Monitoring, 15A 1800W 2.4Ghz Wi-Fi Outlet 4-Pack, Pro Series Tuya Smart Plug, Compatible with Alexa & Google Assistant, Programmable Timer, ETL & FCC Certified","1,521",N/A,N/A,N/A
Eyedro 3-Phase Commercial & Industrial Energy Meter - Real-Time kWh/W/A/V/PF/$/True Power Data -Solar & Net Metering -WiFi (2.4GHz)/Ethernet - Up to 600V - 3×3000A Flex Sensor (180mm/7 inch Opening),"46,530",N/A,N/A,N/A
"meross Matter Presence Sensor MS605, Battery-Powered 4-in-1 Smart Motion Sensor with AI Learning, IP67 PIR & Light & mmWave Radar, Matter Over Thread, Supports Home Assistant, HomeKit, Alexa (1 Pack)","1,848",N/A,N/A,N/A
"Eve Energy (Matter) - Smart Plug, App and Voice Control, 100% Privacy, Matter Over Thread, Works with Apple Home, Alexa, Google Home, SmartThings","2,123",N/A,N/A,N/A
diymore WiFi Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter,"1,663",N/A,N/A,N/A
"AC WiFi Watt Meter, Plug-in US Socket Power Meter, Electricity bill statistics,temperature control,Backlit Large Color Display, Overload Protection,Voltage AMP Tester, Electrical Energy Monitor Timer","2,218",N/A,N/A,N/A
"WiFi Smart Electricity Meter: Dual Channel Smart Home Energy Monitor with 2PCS 80A CT Clamp, Calibration Function, Tuya Smart Life App Remote Control, Real Time Electricity Monitor","2,033",N/A,N/A,N/A
"Tuya app WIFI Smart Energy Monitor, Single Phase Clamp Electricity Meter with 1 * 80ACT Current Transformer, Remote Monitor Meter Real-Time Electricity","1,581",N/A,N/A,N/A
Smart Home Energy Monitor with 16 50A and 3-200A Circuit Level Sensors Real-Time Accurate Power Energy Consumption Tracking WiFi Meter SolarNet Metering2.4 GHz WiFi,"12,941",N/A,N/A,N/A
"WiFi Smart Power Meter with 2pcs 80A Current Transformer Clamp,Tuya app 2-Way Bilateral Monitor Real Time KWh Eenrgy Electricity Voltage Statistics.","2,279",N/A,N/A,N/A
"WEM3050T WiFi Energy Meter, Smart Home Energy Monitor for Solar & Power Monitoring, Real-Time Electricity Usage, Compatible with Alexa (Multi-Phase Support)","6,717",N/A,N/A,N/A
"Power Meter & Safety Breaker Box with GFCI, Waterproof Enclosure, 110V 63A Electricity Usage Monitor, Din Rail KWh Volt Amp Watt Frequency Meter","3,481",N/A,N/A,N/A
AC110V 220V 80A Tuya App Smart Two-Way Bilateral WiFi Energy Meter with 2PCS 80A CT Current Transformers Clamps Sensors KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter,"2,773",N/A,N/A,N/A
"Smart WIFi Energy Monitor with 3 * 80A Clamp, Home Power Monitor Track Electricity in Real Time,WIFi Meter Solar/Net Metering, Home Energy Automation and Control","4,929",N/A,N/A,N/A
TUYA WiFi Smart Circuit Breaker Power Metering Energy Meter KWh 1P 230V 63A Voltmeter Ammeter Energy Meter DIN Rail Smart Life Wireless Remote Control Switch Timer Voice Control (1-63A Adjustable),"1,848",N/A,N/A,N/A
"Emporia Energy Monitor with 16 Sensors + 4 Smart Plugs Super Bundle - Whole Home Electricity Usage Tracking & Real-Time Control - Supports Solar Net Metering - Works with iOS, Android, Alexa",N/A,N/A,N/A,N/A
"D52-2066 Watt Hour Meter, Full Viewing Angle Colorful LCD Screen, Built in Transformer, Monitoring AC Voltage, Current, Power, for Chemical Industry, Power Plant, ABS Material","1,232",N/A,N/A,N/A
"WiFi Bidirectional Metering Energy Voltage Current Protection 60-300V 100A Smart, for Tuya 3P 4W","4,865",N/A,N/A,N/A
Smart Power Meter Switch - Electricity Voltage Current Meter - Power Monitor Energy Meter - Smart Energy Circuit Breaker - AC85‑300V 63A,"3,487",N/A,N/A,N/A
"Tapo Smart Plug, Wi-Fi in-Wall Outlet, Matter Compatible, Energy Monitoring, 15A/1800W Max, Works with Alexa, Apple Home, Google Home, SmartThings, Voice/Remote Control, ETL Certified - Tapo P210M","1,606",N/A,N/A,N/A
"For Tuya 2 Way WiFi Energy Meter Bidirection 1/2 Channel Smart-Home Energy Monitor with Clamp App Monitor, KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter(2 Way)","1,668",N/A,N/A,N/A
Single Phase Smart Power Meter Consumption Monitor Electricity Meter with 2 200ACT Current Transformer 90‑250VAC,"4,392",N/A,N/A,N/A
"meross Matter Smart Plug, Energy Monitoring Smart Outlet, Wi-Fi Plug Work with Alexa, Apple HomeKit, Google with Schedule Timer, 15A/1800W, 100% Privacy Matter Smart Home, App & Voice Control 4 Pack","2,637",N/A,N/A,N/A
2pcs ZMAi-90 Smart Energy Switch Meter Control with Tester Current Voltage Amperage Power Meter AC 110-230V 60A Multimeter,"3,204",N/A,N/A,N/A
"WiFi Smart Energy Monitor Switch Meter, Single Phase Smart Energy Monitor, Kwh Meter Wattmeter, Smart Circuit Breaker Compatible with Alexa Google Home, Remote Control with Smart Life/TY App","1,589",N/A,N/A,N/A
kWh Meter - Universal EKM OmniMeter II UL v.3,N/A,N/A,N/A,N/A
Smart Energy Monitor 2x120A CT Clamps Sensors Single Phase Power Meter for Tuya Real Time Monitoring Electricity Usage Tracking Solar Grid Monitoring 90-250VAC,N/A,N/A,N/A,N/A
"WiFi Energy Monitor with 2 * 200A Clamps, Real-Time Electricity Tracking, Smart Home Power Management, WiFi Meter Solar/Net Metering, Home Energy Automation and Control","6,162",N/A,N/A,N/A
"Shelly Wave PM Mini US LR, Z-Wave Long Range Smart Power Meter, 1-Channel 16 A, Compatible with Alexa, Google Home, SmartThings & Home Assistant, Bulletproof Security","2,033",N/A,N/A,N/A
"Upgraded Watt Meter Power Meter Plug Home Energy Monitor Electricity Usage Monitor, Electrical Usage Monitor, Energy Voltage Amps Meter Tester with Backlight, Overload Protection, 8 Display Modes",615,N/A,N/A,N/A
Dioche 2 Pole 240WiFi Smart Power Meter Switch for Tuya Energy Circuit Breaker 63A MultiFunction Protector with RealTime Monitoring & Voice Control,"1,860",N/A,N/A,N/A
"Smart Energy Monitor, Current Transformer Energy Monitoring,Measurementrange of 0.2A-80A,AC85-250V,Home Energy Monitor,Real-Time Energy Data & History，Smart Life APP Control (Two Way)","1,971",N/A,N/A,N/A
KETOTEK Single Phase Energy Meter Din Rail Electricity Usage Monitor AC 40-300V 100A Voltmeter Ammeter Watt Kwh Frequency Power Meter Built-in CT 110V,"1,663",N/A,N/A,N/A
"Garosa WiFi 3-Phase Clamp Meter Smart Home Energy Monitor, Real Time Voltage Current Power Factor, 3x500A Current Sensors, ABS Metal","9,714",N/A,N/A,N/A
Electricity Saving Box Energy Power Savings Device to Reduce Electric Bill Power Energy Electricity Factor Saver Smart Intelligent Plug in Home Office Surge Protector Strips Voltage Outlet,"1,163",N/A,N/A,N/A
Smart Energy Meter Tuya Power Monitor Single Phase with 2 x 120A CT Clamp 90-250VAC,N/A,N/A,N/A,N/A
Smart 22KW Watt Hour Meter Single Phase Power Monitor 178° Color LCD AC40-300V Rail Mount Industrial Power Plants Transformer Electrical Parameter Monitoring ET32669 PC Flame Retardant,"1,007",N/A,N/A,N/A
TONGOU ZigBee DIY Smart Switch 20A| DIN Rail Switch| 1P+N 90-240VAC| Real-time Power Monitoring| Remote Control and Set Timer for Home Automation| Support Tuya/Smart Life| Voice Control| FCC Certified,"1,379",N/A,N/A,N/A
"30A Hight Power WiFi Wireless Smart Switch with Energy Monitoring, DIY Switch for Smart Home Automation, Tuya APP Remote Control, Timer, Compatible with Alexa & Google Home","1,041",N/A,N/A,N/A
Electricity Usage Monitor Watt Meter Power Meter WiFi Smart Plug with Energy Monitoring Socket for Home Appliances AC85‑265V US Plug 16A Maximum Current 3680W,"2,534",N/A,N/A,N/A
Aeotec by Aeon Labs ZW095 ZW095-A Home Energy Meter Gen5 Zwave Power Monitor Small White,"7,148",N/A,N/A,N/A
"RESTMO Smart Water Flow Meter with Screen Backlight, Brass Inlet & Outlet, Measuring Gallon/Liter Consumption & Flow Rate for Garden Watering, RV Filling, Sprinklers & Nozzle - APP Control","2,464",N/A,N/A,N/A
"AC Digital Energy Meter,AC 80-270V 100A Ampermeter Voltmeter Ammeter Voltage Tester Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT)","1,231",N/A,N/A,N/A
"DAE P254-200-S KIT, UL CTEP kWh Smart Submeter, 3 Phase, 200A, 120-480V, 3 CTs, RS485",N/A,N/A,N/A,N/A
"SONOFF POWR316D Elite 16A WiFi Smart Power Meter Switch Smart WiFi Wireless Light Switch with Energy Monitoring,Universal DIY Module for Smart Home, Works with Amazon Alexa & Google Home","1,293",N/A,N/A,N/A
"AC85-300V 63A Smart Circuit Breaker, Smart Breaker, Smart Shunt for Tuya Energy Circuit Breaker Multi Function Protector","1,728",N/A,N/A,N/A
"Multi-Functional Smart WiFi Circuit Breaker, Remote Tuya APP Control Circuit Breaker with Leakage, Over Current Over/Under Voltage Protection,Power Meter Energy Monitor and Timer Functions - AC110V","2,279",N/A,N/A,N/A
"EIGHTREE Zigbee Smart Plug 15A, Energy Monitoring, 𝗭𝗶𝗴𝗯𝗲𝗲 𝗛𝘂𝗯 Required, ETL Certified, Smart Plugs that Compatible with Alexa & Home Assistant & SmartThings, 4 Packs","2,402",N/A,N/A,N/A
Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Ammeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT),"1,293",N/A,N/A,N/A
D52-2066 Single Phase Energy Meter with LCD Display Din Rail Electricity Usage Monitor for Voltage Current Power KWh Frequency Power Factor - 220V AC 40V-300V 100A Household & Industrial Use,"1,349",N/A,N/A,N/A
"2 Pack Upgraded Watt Meter, Power Meter Plug Electricity Usage Monitor, Home Energy Monitor Consumption, Meter Sockets with Backlight, Overload Protection, 8 Modes Display","1,170",N/A,N/A,N/A
Smart Energy Meter Power Consumption KWh Leakage Circuit Breaker Timer Switch Relay Voltmeter for EWeLink(1P),"1,810",N/A,N/A,N/A
QWORK Digital DIN Rail AC Power Meter 40-300V 100A 6-in-1 Monitor – HD Color LCD Display for Energy Voltage Current & Wattage – Ideal for Home Distribution Box Solar Inverter & RV,860,N/A,N/A,N/A
"WiFi Circuit Breaker Smart Miniature Circuit Breaker - Single Phase AC85-300V 63A, Din Rail Mount, for Leakage, Over/Under Voltage and Over Current Protection (Bottom Input, Top Output)","1,786",N/A,N/A,N/A
"Electric Meter, KWh Meter, Single Phase 4P LED DIN-Rail Electricity Power Consumption Wattmeter Energy Meter, 10-40A","1,286",N/A,N/A,N/A
"Victron Energy Smart Battery Shunt - Battery Monitor (Bluetooth) - Victron Smart Shunt with Detailed in-app Insights - 6.5V-70V, 300 amp","5,290",N/A,N/A,N/A
"Suraielec Watt Meter, Plug-in Socket Power Meter, 90V-250V Wide Range, Backlit Large Display, Auto Cost Calculator, Overload Protection, Kilowatt Wattage Voltage AMP Tester, Electricity Usage Monitor",862,N/A,N/A,N/A
"Victron Energy Smart Battery Shunt IP65 - Battery Monitor (Bluetooth) - Victron Smart Shunt with Detailed in-app Insights - 6.5V-70V, 500 amp",N/A,N/A,N/A,N/A
AC 80-260V 100A Multi-Function Power Monitor LCD Digital Display Voltage Current Frequency Power Factor Energy Meter Ammeter Voltmeter with Split Core Current Transformer,"1,047",N/A,N/A,N/A
"WiFi Smart Circuit Breaker 1P+N, 24-Hour Energy Monitoring, DIN Rail Mount, Smart Life/Tuya APP Remote Control & Voice Control Compatible with Alexa/Google Assistant(10A)","1,076",N/A,N/A,N/A
WALFRONT Smart Energy Meter 50A WiFi Electricity Meter with Real Time Power Consumption Tracking Daily Usage Monitoring for Tuya APP,"1,734",N/A,N/A,N/A
"Level 2 EV Charger with Energy Meter, 48Amp/11.5KW, J1772 Wall Electric Car Charger with Dual Temp Sensors(Exclusive), Wi-Fi(2.4 GHz), RFID, Smart App, CT Clamps for Load Balancing, Black-Gray","27,517",N/A,N/A,N/A
"3 in 1 Adjustable Voltage Surge Protector 110VAC 120VAC, Over/Under Voltage and Current Protective Relay with Consumption kWh Meter, 40A with DIN Rail Mount","1,231",N/A,N/A,N/A
"2P Smart Circuit Breaker, 100A 220V WiFi Smart Energy Monitor Switch Meter, One-Click Switch, APP Remote Switch, Miniature Circuit Breakers, Remote Control with TY APP for Apartments","3,124",N/A,N/A,N/A
"WCB1 Smart WiFi Switch Timer 1P 18mm 63A Circuit Breaker Relay DIN Rail Smart Energy Monitor Meter, Remote Control by Tuya APP, Over or Under Voltage Protector Relay Switch for Household Appliances","1,108",N/A,N/A,N/A
"Rail Type Meter, AC Voltage Meter, Power Consumption Meter, Electricity Usage Tracker, D522066 Household WattHour Meter Rail Type 220V Smart Single Phase Energy Meter AC40.0300.0V","1,616",N/A,N/A,N/A
Home Energy Monitor Smart Single Phase Electricity Usage Monitor KWh Consumption Tracking 90 to 250V AC for Household,"4,868",N/A,N/A,N/A
"WiFi Smart Energy Monitor: Smart Power Meter, Real-Time Power Consumption Tracker with Remote Control, Track Voltage & Current via eWeLink App, Smart Home Electricity Usage Analyzer for Home Office","1,848",N/A,N/A,N/A
"Kasa Smart Plug Mini 15A, Apple HomeKit Supported, Smart Outlet Works with Siri, Alexa & Google Home, UL Certified, App Control, Scheduling, Timer, 2.4G WiFi Only, 2 Count (Pack of 1) (EP25P2), White","1,619",N/A,N/A,N/A
"Home Energy Monitor, 110V EV Charger Pass-Through Power Meter, IP65 Waterproof, Portable Electricity Usage Monitor for RV Outdoor Generator Household Appliances","2,464",N/A,N/A,N/A
"frient Electricity Meter Interface 2, LED | Wireless Meter Readings | Energy Consumption Monitoring | for Meters with LED Pulses | Zigbee | Works with Homey","3,019",N/A,N/A,N/A
"SwitchBot Smart Plug Mini, 15A Energy Monitoring, WiFi & Bluetooth Outlet, Compatible with Alexa, Google Assistant, Home Assistant, App Control, Timer Function, No Hub Required, Compact Design","1,848",N/A,N/A,N/A
"briidea Electricity Usage Monitor, 4-Outlet Power Consumption Watt Voltage Amp Meter Tester, Real-Time Energy Analyzer with Backlit LCD, Overload Alerts, Memory Function for Home Appliances","2,464",N/A,N/A,N/A
TUYA WiFi Smart Circuit Breaker with Metering 1P 2P 10-63A DIN Rail for Smart Home Wireless Remote Control Switch 2P,"3,375",N/A,N/A,N/A
"Minoston Outdoor Outlet, WiFi Smart Plug in Energy Monitoring, 2.4Ghz Wi-Fi Plugs, Compatible with Alexa and Smart Life, IP65 Waterproof Outlet 15A (MP22WP)","1,225",N/A,N/A,N/A
Smart Energy Monitor Single Phase Clamp Electricity Meter with 2 200ACT Current Transformer 90‑250VAC,"4,190",N/A,N/A,N/A
WiFi Smart Energy Meter Power Consumption Kwh Meter Circuit Breaker Time Timer Switch Relay Voltmeter for Smart Home,"3,697",N/A,N/A,N/A
"HBN Watt Meter Plug with Backlight, Plug-in Socket Power Meter Electricity Usage Monitor Consumption Home Electrical Energy Monitor, Voltage Amps Wattage Electricity Usage Tester, 9 Display Modes",615,N/A,N/A,N/A
Energy Monitor Smart 3 Phase 4 Wire Electricity Usage Meter with Relay and 3x120A Clamp CT 90‑250VAC for Home,"5,950",N/A,N/A,N/A
3 Phase Energy Meter 220/380V 20-80A Digital KWh Power Meter 4 Wire DIN Rail Electric Power Consumption Panel Meter Two Connection Modes,"1,723",N/A,N/A,N/A
Hilitand Energy Meter Protector 3 Phase Voltage Monitor Power Factor Frequency 60 to 300V 100A LCD Display,"5,279",N/A,N/A,N/A
"Mission Darkness Smart Meter Cloak // Innovative Flip Lid and Dual Layer Mesh Blocks Harmful RF EMF Radiation Emissions from Electricity ""Smart Meters"" Advanced Shielding Developed in USA by Experts","4,930",N/A,N/A,N/A
"SONOFF POWR320D Elite 20A WiFi Smart WiFi Wireless Light Switch with Energy Monitoring, Universal DIY Module for Smart Home, Works with Amazon Alexa & Google Home, No Hub Required","1,595",N/A,N/A,N/A
"WiFi Smart Switch Breaker, 1-63A Adjustable WiFi Circuit Breaker, Smart Life/Tuya APP Remote Control Switch Timer Monitor Voltage Power Energy Usage, Compatible for Alexa Google Home DIN Rail","1,207",N/A,N/A,N/A
"Electricity Usage Monitor, Briidea Power Consumption Watt Voltage Amp Meter Tester with 2 Outlets Electricity Analyzer Monitoring Device for Energy Saving","1,755",N/A,N/A,N/A
"Shelly 1PM Gen4 | Wi-Fi, Zigbee, Matter Smart Relay Switch with Power Metering, 1-Channel 16A | Home Automation | Alexa, Google Home, Apple HomeKit Compatible | iOS Android App | No Hub","1,786",N/A,N/A,N/A
"SONOFF S31 WiFi Smart Plug with Energy Monitoring, 15A Smart Outlet Timer Switch ETL Certified, Compatible with Alexa & Google Home, IFTTT Supporting, 2.4 Ghz Wi-Fi Only",671,N/A,N/A,N/A
"DAE P256-200 KIT, 200A, 277/480v, UL, RS485, kWh Smart Submeter, 3 Phase, 3 Split CTs (Inner Dia. 0.94"")",N/A,N/A,N/A,N/A
"Tutya app WIFI Smart Energy Power Meter Monitor, Smart Single Phase Clamp Electricity Meter with 1 * 80ACT Current Transformer, Remote Monitor Meter Real-Time Electricity","1,904",N/A,N/A,N/A
Tuya Smart WiFi Circuit Breaker 1-63A Energy Meter kWh Voltage Current Protection Timer Switch Smart Life App Remote Control-1-63A,"3,389",N/A,N/A,N/A
KETOTEK Digital Ammeter Voltage Meter AC 40-300V 100A Power Energy Panel Meter LCD Display Voltmeter Multimeter Volt Amp Watt Monitor with Current Transformer CT,"1,416",N/A,N/A,N/A
