name,price,ratings,url
3kw 5kw 8kw 10kw 15kw Factory Price Small Water Turbine Micro Water Turbine Generator,US $1380.00,N/A,https://www.alibaba.com/product-detail/3kw-5kw-8kw-10kw-15kw-Factory_1601651474053.html
10KW 20 KW 30KW Small River Hydro Power Turbine Kit for Home,US $1000.00-$8000.00,5.0/5.0,https://www.alibaba.com/product-detail/10KW-20-KW-30KW-Small-River_1600980510604.html
5V/12V/80V Micro-hydro Direct Current Water Generator Flow Pump Turbines Hydroelectric Power Energy Generator,US $3.80-$4.88,4.9/5.0 (22),https://www.alibaba.com/product-detail/5V-12V-80V-Micro-hydro-Direct_1601433168922.html
3kw Micro Hydropower Plants Hydro Turbine Water Generator,US $550.00-$650.00,5.0/5.0,https://www.alibaba.com/product-detail/3kw-Micro-Hydropower-Plants-Hydro-Turbine_1600467823055.html
Hydro Generator 600W-5KW 220V Water Micro Hydro Generator China Factory Micro Hydro Generator,US $297.00,5.0/5.0,https://www.alibaba.com/product-detail/Hydro-Generator-600W-5KW-220V-Water_1601420187137.html
Forster ZD760-LM Mini 10KW Customizable Micro Hydro Generator with Low Head 3-12m Kaplan Turbine 0.51-0.93 m/s Flow 400V,US $1350.00,4.8/5.0,https://www.alibaba.com/product-detail/Low-Head-3-12m-Mini-5kw_60504134461.html
Micro Hydro Generator 5KW Mini Hydro Power Turbine for Hydro Turbine Power Station,US $239.00-$1099.00,4.6/5.0 (69),https://www.alibaba.com/product-detail/Micro-Hydro-Generator-5KW-Mini-Hydro_1600685549319.html
8kw Brushless Induction Hydro Turbine Generator Micro Hydro Turbine Generator Home Use Water Power,US $5500.00-$5700.00,4.3/5.0 (107),https://www.alibaba.com/product-detail/8kw-brushless-induction-hydro-turbine-generator_1600918491678.html
DTEC Water Turbine and 60Hz Micro Hydro Generator for Mini Hydro Power Plant,US $1000.00-$5000.00,N/A,https://www.alibaba.com/product-detail/DTEC-Water-Turbine-and-60Hz-Micro_1600062442715.html
DB-168 Micro Hydro Generator DC5V Micro Water Turbine for Battery Charging Hydroelectric Power G1/2 Male Thread 150mA Sensor,US $2.50-$3.50,4.8/5.0 (110),https://www.alibaba.com/product-detail/DB-168-DC5V-Micro-Water-Turbine_1600556119965.html
Hot Selling 1kw 3kw 5kw Water Turbine Micro Water Turbine Hydro Power Electricity Generator,US $195.00-$268.00,4.5/5.0 (15),https://www.alibaba.com/product-detail/Hot-Selling-1kw-3kw-5kw-Water_1601393579295.html
1Kw - 5Kw Axial Flow Micro Hydro Generator Water Turbine With CE Certificate,US $368.00-$1137.00,4.2/5.0 (11),https://www.alibaba.com/product-detail/1Kw-5Kw-Axial-Flow-Micro-Hydro_1601378400689.html
Hydro Generator Micro Hydro Generator Low Head 600w 800w 500w Micro Hydro Generator 1kw 2kw 3kw 4kw 220v,US $1250.00-$1380.00,N/A,https://www.alibaba.com/product-detail/Hydro-Generator-Micro-Hydro-Generator-Low_1601566919494.html
3kw 5kw 10kw 20kw 30kw 40kw 50kw 100kw 500 kw 600kw Micro Hydro Generator Water Turbine,US $10999.00-$15999.00,N/A,https://www.alibaba.com/product-detail/3kw-5kw-10kw-20kw-30kw-40kw_1601677185778.html
Cs TH AC 0-20V Three Phase Micro Hydro Generator Hydroelectric Water Turbine New,US $7.00,4.5/5.0 (52),https://www.alibaba.com/product-detail/AC-0-20V-Three-Phase-Micro_1600847205081.html
RUIFA WSJLS-21 Water Turbine 50KW Power Horizontal Run-of-river Hydroelectric Micro Hydro Generator 480V/380V 0.06-0.22 m/s,US $19643.00,5.0/5.0,https://www.alibaba.com/product-detail/Water-Turbine-50KW-Power-Horizontal-Run_1601638457949.html
Hydroelectric Alternator Water Turbine Price / Mini Hydro Turbine / Micro Hydro Generator for Sale,US $10000.00-$50000.00,N/A,https://www.alibaba.com/product-detail/Hydroelectric-alternator-Water-Turbine-Price-Mini_60811238915.html
Hand Generator Pelton Turbine Hydro Turbine Generator 30kW 220v 380v Micro Hydro Electric Generator Standby,US $5000.00,4.7/5.0 (20),https://www.alibaba.com/product-detail/hand-generator-pelton-turbine-hydro-turbine_1601317777352.html
"2025 5000w 5kw Micro Mini Turbine Hydro Generator,hydro Electric Turbine Generator,hydro Power Generator",US $992.00,4.6/5.0 (101),https://www.alibaba.com/product-detail/2025-5000w-5kw-Micro-Mini-Turbine_1601511458509.html
30kw Free Energy Micro Hydro Generator with Water Turbine for Renewable Energy Use in Rivers,US $3266.00,N/A,https://www.alibaba.com/product-detail/30kw-Free-Energy-Micro-Hydro-Generator_1601733826997.html
100Kw Low Rpm Micro Hydro Power Generator Water Turbine Home,US $2999.00-$19999.00,4.9/5.0 (14),https://www.alibaba.com/product-detail/100Kw-Low-Rpm-Micro-Hydro-Power_1600128771687.html
Thread Connection Micro Hydro Turbines For Sale Turbine Flowmeter,US $160.00-$220.00,5.0/5.0,https://www.alibaba.com/product-detail/Thread-Connection-Micro-Hydro-Turbines-For_1601385310216.html
2025 5000W 5KW Micro Mini Turbine Hydro Generator with Bearing Core Components 1 Year Warranty Electric & Power Generator,US $992.00,4.7/5.0 (10),https://www.alibaba.com/product-detail/2025-5000w-5kw-Micro-Mini-Turbine_1601508154299.html
Hydro Turbine Generators for Mini/Medium Hydropower Plant,US $1000.00-$1200.00,5.0/5.0,https://www.alibaba.com/product-detail/Hydro-Turbine-Generators-for-Mini-Medium_1600516191057.html
120KW Micro Hydro Generator Water Turbine Generator for Renewable Energy Projects,US $2850.00,4.8/5.0 (10),https://www.alibaba.com/product-detail/120KW-Micro-Hydro-Generator-Water-Turbine_1601702753190.html
5kw Micro Turgo Turbine Generator Water Turbine Hydro Turbine 800w,US $219.00-$259.00,4.6/5.0 (67),https://www.alibaba.com/product-detail/5kw-Micro-Turgo-Turbine-Generator-water_1600898500424.html
High Conversion Rate 5kw Turgo Micro Hydro Power Turbine,US $800.00-$1200.00,N/A,https://www.alibaba.com/product-detail/High-Conversion-Rate-5kw-Turgo-Micro_1601363940445.html
Low RPM 3 Phase PMG 5000 Watt 5KW Micro Hydro Turbine Generator With Cheap Price,US $2100.00,4.8/5.0 (22),https://www.alibaba.com/product-detail/low-RPM-3-phase-PMG-5000_60556751069.html
5V Micro Hydro Turbine Generator for Sensor Faucet Smart Bathroom G1/2 G1/4 Thread 0.5W Water Powered Generator,₱510.27-529.16,4.8/5.0 (30),https://www.alibaba.com/product-detail/5V-Micro-Hydro-Turbine-Generator-for_1601671908941.html
5V/12V/80V Micro-hydro Direct Current Water Generator Flow Pump Turbines Hydroelectric Power Energy Generator,US $3.80-$4.68,4.9/5.0 (32),https://www.alibaba.com/product-detail/5V-12V-80V-Micro-hydro-Direct_1601433156875.html
DIJIANG G1/2“ DB-268 Micro Hydro Generator DC 12V Water Turbine for Charging Hydroelectric Power 150mA Sensor,US $2.50-$3.50,N/A,https://www.alibaba.com/product-detail/DIJIANG-G1-2-DB-268-Micro_1601785431123.html
5V12V DC Water Flow Generator Faucet Micro Small Hydro Turbine Pipe Tap Water Mini High Power,US $4.22-$5.35,5.0/5.0,https://www.alibaba.com/product-detail/5V12V-DC-Water-Flow-Generator-Faucet_1601738223085.html
High Quality Hot Sale Micro 20kw 30kw Power Hydro Generator Electrical Water Turbine/,US $1500.00-$5000.00,5.0/5.0,https://www.alibaba.com/product-detail/High-Quality-Hot-Sale-Micro-20kw_1601717599800.html
SHICHENG Micro Hydro Turbine Generator 5KW-Low Maintenance Turgo Water Turbine for High Head Streams & Waterfalls 220V AC Output,US $1030.00-$1089.00,4.4/5.0 (28),https://www.alibaba.com/product-detail/3kw-excitation-oblique-impact-small-hydroelectric_1601101634037.html
Solar Quantum Paint Elite Ultra Efficient Photovoltaic Coating Micro Hydro Turbine Nexus 25kW from Minimal Flow,US $99.00-$399.00,N/A,https://www.alibaba.com/product-detail/Solar-Quantum-Paint-Elite-Ultra-Efficient_10000031670446.html
3kw Solar Energy Systems Wind Charge Controller System 3000w Micro Hydro Turbine 3kw,US $0.32,5.0/5.0,https://www.alibaba.com/product-detail/3kw-Solar-Energy-Systems-Wind-Charge_1600502326890.html
High Conversion Rate 5kw Turgo Micro Hydro Power Turbine,US $800.00-$1200.00,4.0/5.0,https://www.alibaba.com/product-detail/High-Conversion-Rate-5kw-Turgo-Micro_1601665456066.html
Thread Connection Micro Hydro Turbines for Sale Turbine Flowmeter CE Approved Turbine Flow Meter,US $135.00-$155.00,N/A,https://www.alibaba.com/product-detail/Thread-connection-micro-hydro-turbines-for_1600890823499.html
Micro Hydro Turbine Omega kW from Minimal Water Flow Industrial Thermoelectric Omega kW Waste Heat Conversion,US $3.00-$30.00,N/A,https://www.alibaba.com/product-detail/Micro-Hydro-Turbine-Omega-kW-from_10000032132355.html
DB-168 OEM Plastic Micro Hydro Generator DC5V Water Turbine Battery Charging Hydroelectric Power G1/2 Male Thread 150mA Sensor,US $2.50-$3.50,4.6/5.0,https://www.alibaba.com/product-detail/DB-168-Plastic-Micro-Hydro-Generator_1601650630772.html
36W 50W 100W Micro Hydro Turbine Generator DC 18V 36V for Off-Grid Village Rural Battery Charging Stream River Power System,US $32.00-$42.00,5.0/5.0,https://www.alibaba.com/product-detail/36W-50W-Micro-Hydro-Generator-DC_10000038040872.html
Small Power Station Micro Generator Set 5KW 10KW 20kw 30kw 50KW 100KW Hydroelectric Water Turbine Generator,US $898.00-$12000.00,5.0/5.0,https://www.alibaba.com/product-detail/Small-power-station-micro-generator-set_1601247256607.html
30KW Micro Hydroelectric Power Plant Mini Hydro Power with High Efficiency Permanent Magnet Generator 50Hz Frequency Low RPM,US $40.00-$50.00,3.4/5.0,https://www.alibaba.com/product-detail/30KW-Micro-Hydroelectric-Power-Plant-Mini_1601602325096.html
3KW Pelton Mini Turbine Micro Hydropower Water Generator with 220V Rated Voltage,US $583.31,5.0/5.0,https://www.alibaba.com/product-detail/Micro-Hydropower-Turbine-3KW-Pelton-Turbine_1601433323045.html
High Quality Hot Sale Forster Micro Hydro Power Turbine Generator 1kW-5kW 88% Efficiency 220V/380V Outdoor Camping Solution,US $3880.00,4.8/5.0,https://www.alibaba.com/product-detail/Factory-Price-Quietest-Navigator-Ng2200-Power_1601322698423.html
Small Micro Hydropower Plants Hydro Turbine Water Generator for Sale,US $410.00-$600.00,4.4/5.0 (28),https://www.alibaba.com/product-detail/Small-Micro-Hydropower-Plants-Hydro-Turbine_1601101550325.html
High Quality Water Turbine Powered Generators Mini Hydro Generator 3kw 10kw 800w Hydraulic Turbine,US $276.00-$295.00,4.3/5.0 (108),https://www.alibaba.com/product-detail/High-quality-Water-Turbine-Powered-Generators_1600899000623.html
Turbine-hydro Generator Micro Water Turbine,US $1250.00-$1380.00,N/A,https://www.alibaba.com/product-detail/Turbine-hydro-Generator-Micro-Water-Turbine_1601616291844.html
10KW Water Turbine Generators Mini Hydro Generator Hydraulic Turbine,US $950.00-$1600.00,4.9/5.0 (16),https://www.alibaba.com/product-detail/10KW-Water-turbine-generators-mini-hydro_1600739725530.html
RUIFA WSJLS-19 Water Turbine Micro Hydro Generator Horizontal Run-of-river Hydroelectric Generator 380V/480V 110-240V,US $12000.00,5.0/5.0,https://www.alibaba.com/product-detail/Water-Turbine-Micro-Hydro-Generator-Horizontal_1601638440803.html
10KW 380V Low RPM Water Turbine Generator 100-500RPM Micro Hydro Power System,US $800.00,N/A,https://www.alibaba.com/product-detail/10KW-380V-Low-RPM-Water-Turbine_1601721821011.html
"DB-3682 3W 1/2"" Micro Hydro Generator AC20V Portable Water Turbine Charger 5V-20V for LED Shower Bathroom",US $5.23-$6.19,4.7/5.0 (15),https://www.alibaba.com/product-detail/DB-3682-3W-1-2-Micro_1601519169945.html
DB-268 12V Hydroelectric Power Micro-hydro Generator Portable Water Charger Micro Hydro Generator Water Flow Generator,US $2.50-$3.50,N/A,https://www.alibaba.com/product-detail/DB-268-12V-Hydroelectric-Power-Micro_1601726534605.html
"ZJ-B5 1-60L/min Large Volume G 3/4"" Micro-hydro Water Turbine Generator Liquid Meter Sensor for Water Dispenser Coffee Machine",US $2.80-$2.99,4.9/5.0 (32),https://www.alibaba.com/product-detail/1-60L-min-large-volume-G_1600589903978.html
Water Turbine Generator Water 12V DC 5W Micro-Hydro Water Charging Tool,US $4.20-$4.40,N/A,https://www.alibaba.com/product-detail/Water-Turbine-Generator-Water-12V-DC_1600135076304.html
Solar Quantum Infinity Ultra Efficient Photovoltaic Surface and the Micro Hydro Turbine Quantum of kW from Minimal Water Flow,US $99.00-$399.00,N/A,https://www.alibaba.com/product-detail/Solar-Quantum-Infinity-Ultra-Efficient-Photovoltaic_11000025699362.html
F50 5V/12V/80V Micro Hydro DC Water Generator Flow Pump Turbine Hydroelectric Power Energy Generator,US $0.50-$1.75,5.0/5.0,https://www.alibaba.com/product-detail/F50-5V-12V-80V-Micro-Hydro_1601784558313.html
China Factory 220V 500W Micro Hydro Water Turbine Generator Hydroelectric Magnet Full Copper Core Single Phase Generator,US $200.00-$239.00,4.6/5.0 (70),https://www.alibaba.com/product-detail/china-factory-220V-500W-Micro-Hydro_1600449719161.html
1Kw 2Kw 3Kw Mini Hydro Generator Hydroelectric Water Turbine Generator,US $368.00-$580.00,4.2/5.0 (11),https://www.alibaba.com/product-detail/1Kw-2Kw-3Kw-Mini-Hydro-Generator_1601420921736.html
Micro Hydro Turbine Generator 500kw Stainless Steel Pelton Hydro Turbine Hydropower Generator,US $50000.00-$65000.00,N/A,https://www.alibaba.com/product-detail/Micro-Hydro-Turbine-Generator-500kw-Stainless_62520801621.html
Hot Selling 1kw 3kw 5kw Water Turbine Micro Water Turbine Hydro Power Electricity Generator for Home,US $195.00-$268.00,4.5/5.0 (15),https://www.alibaba.com/product-detail/Hot-Selling-1kw-3kw-5kw-Water_1601536157797.html
Low Head 10KW 20KW Micro Kaplan Hydro Generator Turbine From Manufacturer,US $1680.00,4.8/5.0,https://www.alibaba.com/product-detail/Low-Head-10KW-20KW-Micro-Kaplan_1600432860034.html
40KW Micro Hydro Turbine Generator Water Turbine Generator for Small Hydro Power Plant,US $1000.00,4.8/5.0 (11),https://www.alibaba.com/product-detail/40KW-Micro-Hydro-Turbine-Generator-Water_1601702778073.html
Micro Hydro Turbine Power Generator 100kw,US $50000.00,N/A,https://www.alibaba.com/product-detail/Micro-hydro-turbine-power-generator-100kw_783899969.html
100kw High Efficiency Mini Micro Hydro Power Generator Water Turbine,US $142.00-$223.00,N/A,https://www.alibaba.com/product-detail/100kw-High-Efficiency-Mini-Micro-Hydro_1601562368451.html
10kw Water Turbine Mini Hydro Power Hydroelectric Generator for Sale/,US $750.00-$1500.00,4.3/5.0 (70),https://www.alibaba.com/product-detail/10kw-Water-Turbine-Mini-Hydro-Power_1601425881184.html
Home Used Water Power Generator 5kw Kaplan Turbine Generator hydro Power Plant Micro Turbine,US $990.48,5.0/5.0,https://www.alibaba.com/product-detail/Home-Used-Water-Power-Generator-5kw_60187610796.html
5KW Small Turbine Water Powered Generator /micro Hydro Turbines for Sale,US $1000.00-$1200.00,5.0/5.0,https://www.alibaba.com/product-detail/5KW-Small-turbine-water-powered-generator_1600516179217.html
Competitively Priced 50kW Small Micro Pelton Hydro Turbine Impact Water Wheel Electric Generator for Power Plant,US $4200.00-$9800.00,N/A,https://www.alibaba.com/product-detail/Competitively-Priced-50kW-Small-Micro-Pelton_1601673987860.html
3kw Excitation Oblique Impact Small Hydroelectric Generator Micro Flow Generator Water Turbine,US $410.00-$600.00,4.0/5.0,https://www.alibaba.com/product-detail/3kw-Excitation-Oblique-Impact-Small-Hydroelectric_1601665364609.html
1500 KW Francis Turbine Micro Hydro Generator Water Power Hydropower Equipment,US $22000.00,N/A,https://www.alibaba.com/product-detail/1500-KW-Francis-Turbine-Micro-Hydro_1601357170437.html
Water Powered 5V Micro Hydro Turbine Generator 0.5W G1/2 G1/4 Thread for Smart Bathroom Sensor Faucet Energy Harvesting,US $8.10-$8.40,4.8/5.0 (30),https://www.alibaba.com/product-detail/Water-Powered-5V-Micro-Hydro-Turbine_1601701133213.html
IMW High Quality Mini Hydro Generator Water Turbine Hydraulic Turbine Renewable Energy Product,US $8099.00,N/A,https://www.alibaba.com/product-detail/IMW-High-Quality-Mini-Hydro-Generator_1601733859837.html
3 5 10 15 20 30 50 100kw Mini Hydro Generator Micro Hydro Generator Water Turbine Micro Hydro Generator,US $10000.00,4.7/5.0 (20),https://www.alibaba.com/product-detail/3-5-10-15-20-30_1600927330756.html
"New Technology Hydro-turbine Generator 100kW Micro Hydro-generator, Water Turbine Used for Power Generation",US $17000.00-$17140.00,5.0/5.0,https://www.alibaba.com/product-detail/New-Technology-Hydro-turbine-Generator-100kW_1601638410385.html
Micro-hydro Generator DC Water Flow Pump Turbine Hydroelectric Power Energy Generators mini water turbinen generator,US $5.97-$7.28,4.7/5.0 (41),https://www.alibaba.com/product-detail/Micro-hydro-Generator-DC-Water-Flow_1600590044565.html
11mm Quick Fit Water Turbine Generator Micro Hydro Power Energy Saving for Kitchen Bathroom Faucet Tap,US $2.85-$3.33,4.7/5.0 (15),https://www.alibaba.com/product-detail/11mm-Quick-Fit-Water-Turbine-Generator_1601519244309.html
11mm Quick Fit Connection Water Turbine Micro Hydro Electricity Generator Energy Saving Application For Kitchen Bathroom Faucet,US $3.00-$3.50,4.9/5.0 (32),https://www.alibaba.com/product-detail/11mm-Quick-Fit-Connection-Water-Turbine_1601280797435.html
3kw Excitation Oblique Impact Small Hydroelectric Generator Micro Flow Generator Water Turbine,US $410.00-$600.00,N/A,https://www.alibaba.com/product-detail/3kw-excitation-oblique-impact-small-hydroelectric_1601363961437.html
DIJIANG G1/2“ DB-168 Micro Hydro Generator DC 5V Water Turbine for Battery Charging Hydroelectric Power 150mA Sensor,US $2.50-$3.50,N/A,https://www.alibaba.com/product-detail/DB-168-Micro-Hydro-Generator-DC5V_1601726411355.html
High Quality Micro Hydro Generator 10kw Hydro Turbine Generator for Sale,US $750.00-$1500.00,5.0/5.0,https://www.alibaba.com/product-detail/High-Quality-Micro-Hydro-Generator-10kw_1600316955016.html
Solar Quantum Paint Pro Ultra Efficient Photovoltaic Coating Micro Hydro Turbine Matrix kW from Minimal Flow,US $3.00-$30.00,N/A,https://www.alibaba.com/product-detail/Solar-Quantum-Paint-Pro-Ultra-Efficient_10000032139326.html
Micro turbine water flow generator (5VD-C) a new clean energy product for hydroelectric power and water flow power generation,US $11.47059,4.9/5.0 (17),https://www.alibaba.com/product-detail/Micro-turbine-water-flow-generator-5VD_1601005508433.html
Factory Generator 5kw 7kw 9kw 10kw Micro Hydro Water Turbine Generator with Good Price/,US $730.00-$750.00,5.0/5.0,https://www.alibaba.com/product-detail/Factory-Generator-5kw-7kw-9kw-10kw_1601024900652.html
20 Mw Pelton Turbine/Micro Hydro Pelton Wheel/Pelton Turbine Price,US $20000.00,N/A,https://www.alibaba.com/product-detail/20-Mw-Pelton-Turbine-Micro-Hydro_62560018366.html
Water Turbine Generator Micro Hidro vortex Hydro Power Low Speed Generator,US $50000.00,N/A,https://www.alibaba.com/product-detail/Water-turbine-generator-micro-hidro-vortex_1600120682674.html
"DB-168 Micro Hydro Generator 1/2"" Female Thread DIY Tap Water Turbine generator 12V/DC5V For Lithium Battery Charging",US $4.10-$4.25,5.0/5.0,https://www.alibaba.com/product-detail/DB-168-Micro-Hydro-Generator-1_1601567273530.html
100Kw Low Rpm Micro Hydro Power Generator Water Turbine Home,US $8999.00,4.8/5.0,https://www.alibaba.com/product-detail/100Kw-Low-Rpm-Micro-Hydro-Power_1601101128464.html
Micro-hydro Generator DC Water Flow Pump Turbine Hydroelectric Power Energy Generators Mini Water Turbinen Generator,US $6.90,5.0/5.0,https://www.alibaba.com/product-detail/Micro-hydro-Generator-DC-Water-Flow_1601362341020.html
Best Price Water Energy Axial Flow Micro Hydro Generator Water Turbine 1Kw,US $368.00-$1137.00,4.2/5.0 (11),https://www.alibaba.com/product-detail/Best-Price-Water-Energy-Axial-Flow_1601378763812.html
8kw Brushless Induction Kaplan Hydro Turbine Generator Micro Hydro Turbine Generator Home Use Water Power,US $5500.00-$5700.00,4.6/5.0 (68),https://www.alibaba.com/product-detail/8kw-brushless-induction-kaplan-hydro-turbine_1600918092147.html
